onset	duration	stimulus_string	response	response_time	correct_response
0.5005	2.5	Animal	1	1.1421	1
3.5026	2.5	Yacht	1	1.0961	1
6.4725	2.5	Mood	1	1.0065	2
9.4737	2.5	Dentist	1	1.0267	1
12.4756	2.5	Baby	1	1.2250	1
15.4784	2.5	Club	1	1.0712	1
18.4793	2.5	Deficient	2	1.5363	2
21.4827	2.5	Behavior	2	1.9999	2
24.5011	2.5	Intellect	2	2.2395	2
27.4866	2.5	Hot	2	1.8839	1
30.4886	2.5	usfzsw	2	1.0938	2
33.4744	2.5	UYMRUA	1	0.7343	1
36.4932	2.5	FINLCP	1	0.7704	1
39.4787	2.5	uwacew	2	0.8999	2
42.4973	2.5	hqpfay	2	0.6382	2
45.4829	2.5	cibdvv	2	0.5987	2
48.5017	2.5	tmrnuj	2	0.6607	2
51.5037	2.5	UFCVLP	1	0.5726	1
54.4728	2.5	BHEOGM	1	0.5458	1
57.4749	2.5	iejalb	2	0.7375	2
60.4938	2.5	Aluminum	1	1.1736	1
63.4793	2.5	Definition	2	1.0332	2
66.4980	2.5	Challenge	2	1.7875	2
69.4834	2.5	Tunnel	1	1.0110	1
72.4857	2.5	Opinion	2	1.2100	2
75.4893	2.5	Background	n/a	n/a	2
78.4734	2.5	Fuel	1	2.0211	1
81.4754	2.5	Vow	2	1.2071	2
84.4774	2.5	Gold	1	1.0681	1
87.4802	2.5	Cheek	1	1.0973	1
90.4983	2.5	JQBEBC	1	1.0781	1
93.4840	2.5	TQUAMB	1	0.5874	1
96.4861	2.5	PGEJFW	1	0.5485	1
99.4883	2.5	IAQQPL	1	0.6092	1
102.4904	2.5	ljaycz	2	0.6999	2
105.4771	2.5	SUMVLC	1	0.6955	1
108.4782	2.5	kkjmzq	2	0.6974	2
111.4969	2.5	IXHEFN	1	0.6957	1
114.4834	2.5	qtmlyv	2	0.7359	2
117.4846	2.5	HWOCDA	1	0.9227	1
120.4866	2.5	Ant	1	1.3025	1
123.4723	2.5	Pity	2	0.8262	2
126.4743	2.5	Adult	1	0.7551	1
129.4931	2.5	Extreme	2	1.1374	2
132.4787	2.5	Yard	1	0.8468	1
135.4975	2.5	Quality	2	0.8449	2
138.4829	2.5	Gift	1	1.1444	1
141.4851	2.5	Herb	1	1.1403	1
144.4877	2.5	Capacity	2	1.0706	2
147.4730	2.5	Ornament	1	0.7612	1
150.4752	2.5	zefnpo	2	1.0230	2
153.4772	2.5	HJCYVN	1	0.7012	1
156.4958	2.5	lacqfu	2	0.6365	2
159.4816	2.5	bfnjvc	2	0.5957	2
162.4837	2.5	bqkoxc	2	0.4587	2
165.4857	2.5	zhuseg	2	0.4638	2
168.4879	2.5	yvrfxr	2	0.4766	2
171.4732	2.5	gibsxk	2	0.4370	2
174.4754	2.5	pxtgjt	2	0.4459	2
177.4942	2.5	pcazyb	2	0.6263	2
180.4797	2.5	Failure	2	1.4726	2
183.4984	2.5	Unlimited	2	0.8898	2
186.5007	2.5	Zero	2	1.2126	2
189.5029	2.5	Persecution	2	1.2588	2
192.4718	2.5	Elm	1	0.7647	1
195.4740	2.5	Zoo	1	0.7474	1
198.4761	2.5	Gown	1	0.8784	1
201.4782	2.5	Talent	2	1.0371	2
204.4801	2.5	Social	2	1.3731	2
207.4835	2.5	Way	2	0.8419	2
210.4854	2.5	fptynb	2	0.8597	2
213.4877	2.5	YOMIUE	1	0.9787	1
216.4734	2.5	trqpml	2	0.6169	2
219.4744	2.5	xyarmc	2	0.6381	2
222.4765	2.5	FZHTDH	1	0.6580	1
225.4787	2.5	SCYHZD	1	0.6885	1
228.4812	2.5	olgmbo	2	0.7291	2
231.4831	2.5	SVFYXV	1	0.6634	1
234.4853	2.5	SYRNHH	1	0.5520	1
237.5040	2.5	BXNMDO	1	0.5113	1
240.4729	2.5	Twig	1	1.0814	1
