onset	duration	stimulus_string	response	response_time	correct_response
0.5006	2.5	Animal	1	1.7745	1
3.5028	2.5	Yacht	1	1.9615	1
6.4884	2.5	Mood	2	1.1667	2
9.4741	2.5	Dentist	1	0.9250	1
12.4762	2.5	Baby	1	1.0687	1
15.4792	2.5	Club	2	1.7842	1
18.4969	2.5	Deficient	2	1.5891	2
21.4826	2.5	Behavior	1	1.7936	2
24.5012	2.5	Intellect	2	1.3479	2
27.4869	2.5	Hot	2	1.8792	1
30.4888	2.5	usfzsw	n/a	n/a	2
33.4909	2.5	UYMRUA	1	0.7747	1
36.4758	2.5	FINLCP	1	1.0002	1
39.4790	2.5	uwacew	2	0.6232	2
42.4973	2.5	hqpfay	2	0.6071	2
45.4827	2.5	cibdvv	2	0.5205	2
48.5018	2.5	tmrnuj	2	0.5623	2
51.4875	2.5	UFCVLP	1	0.9275	1
54.4894	2.5	BHEOGM	n/a	n/a	1
57.4754	2.5	iejalb	2	0.7599	2
60.4784	2.5	Aluminum	1	2.0028	1
63.4794	2.5	Definition	n/a	n/a	2
66.4980	2.5	Challenge	2	1.2312	2
69.5002	2.5	Tunnel	1	1.7550	1
72.4862	2.5	Opinion	2	1.9229	2
75.5045	2.5	Background	1	2.1325	2
78.4741	2.5	Fuel	n/a	n/a	1
81.4756	2.5	Vow	2	1.8068	2
84.4775	2.5	Gold	1	1.0228	1
87.4799	2.5	Cheek	1	1.5841	1
90.4984	2.5	JQBEBC	1	0.9927	1
93.4846	2.5	TQUAMB	1	0.8406	1
96.4866	2.5	PGEJFW	1	0.7774	1
99.4718	2.5	IAQQPL	1	0.5363	1
102.4743	2.5	ljaycz	2	0.5741	2
105.4761	2.5	SUMVLC	1	0.7481	1
108.4782	2.5	kkjmzq	2	0.6079	2
111.4968	2.5	IXHEFN	1	0.7154	1
114.4829	2.5	qtmlyv	2	0.6916	2
117.4851	2.5	HWOCDA	1	0.6318	1
120.4870	2.5	Ant	1	1.7399	1
123.4724	2.5	Pity	2	0.9786	2
126.4744	2.5	Adult	1	1.3047	1
129.4769	2.5	Extreme	2	2.0142	2
132.4788	2.5	Yard	1	1.3921	1
135.4974	2.5	Quality	n/a	n/a	2
138.4831	2.5	Gift	1	0.8379	1
141.4853	2.5	Herb	1	1.6926	1
144.4878	2.5	Capacity	2	2.1881	2
147.4732	2.5	Ornament	1	1.9826	1
150.4744	2.5	zefnpo	2	1.3777	2
153.4939	2.5	HJCYVN	1	0.6742	1
156.4790	2.5	lacqfu	2	0.5560	2
159.4808	2.5	bfnjvc	2	0.6983	2
162.5003	2.5	bqkoxc	2	0.5846	2
165.4863	2.5	zhuseg	2	0.4986	2
168.4881	2.5	yvrfxr	2	0.5788	2
171.4737	2.5	gibsxk	2	0.5134	2
174.4753	2.5	pxtgjt	2	0.5618	2
177.4945	2.5	pcazyb	2	0.5405	2
180.4804	2.5	Failure	2	2.4195	2
183.4986	2.5	Unlimited	2	1.5304	2
186.5008	2.5	Zero	n/a	n/a	2
189.5031	2.5	Persecution	2	2.2148	2
192.4715	2.5	Elm	1	1.9155	1
195.4741	2.5	Zoo	1	0.9567	1
198.4762	2.5	Gown	n/a	n/a	1
201.4786	2.5	Talent	2	1.2253	2
204.4807	2.5	Social	2	1.6491	2
207.4827	2.5	Way	2	2.1351	2
210.4842	2.5	fptynb	2	1.2761	2
213.4870	2.5	YOMIUE	1	0.7268	1
216.4729	2.5	trqpml	2	0.6319	2
219.4740	2.5	xyarmc	2	0.6529	2
222.4770	2.5	FZHTDH	1	0.9300	1
225.4792	2.5	SCYHZD	1	0.6137	1
228.4811	2.5	olgmbo	2	0.5046	2
231.4826	2.5	SVFYXV	1	0.5401	1
234.4857	2.5	SYRNHH	1	0.5263	1
237.4869	2.5	BXNMDO	1	0.5414	1
240.4730	2.5	Twig	n/a	n/a	1
243.4918	2.5	Moral	2	1.3060	2
246.4777	2.5	Chance	1	2.2802	2
249.4795	2.5	Reputation	1	2.3408	2
252.4816	2.5	Balance	n/a	n/a	2
255.4836	2.5	Fang	1	1.0750	1
258.4863	2.5	Calmness	2	2.4063	2
261.5046	2.5	Accumulation	2	1.9983	2
264.4731	2.5	Zipper	1	1.1596	1
267.4756	2.5	Yet	2	1.6172	2
270.4781	2.5	LNROGU	1	1.2787	1
273.4965	2.5	wqhybf	2	0.5594	2
276.4824	2.5	QRGTUE	1	0.8875	1
279.5007	2.5	mcexlk	2	0.5171	2
282.4865	2.5	ZKKIGK	1	0.6363	1
285.4713	2.5	FTWMWT	1	0.5806	1
288.4742	2.5	XWSIHS	1	0.5527	1
291.4765	2.5	XVSFKC	1	0.4981	1
294.4949	2.5	ejgeaj	2	0.4748	2
297.4810	2.5	LPADTO	1	0.5677	1
300.4831	2.5	Alcohol	1	2.4086	1
303.4853	2.5	Anchor	1	2.1815	1
306.4870	2.5	Womb	1	1.6309	1
309.4727	2.5	Academy	1	1.2660	1
312.4747	2.5	Iris	1	1.1048	1
315.4768	2.5	Pony	1	1.9588	1
318.4789	2.5	Join	2	1.7850	2
321.4812	2.5	Ache	2	1.5496	2
324.4835	2.5	Turtle	1	1.8395	1
327.4854	2.5	Before	n/a	n/a	2
330.4878	2.5	IFRQHC	1	1.3609	1
333.4729	2.5	FWSRXP	1	0.5827	1
336.4745	2.5	odgmfj	2	0.5612	2
339.4775	2.5	DWMVAL	1	0.5124	1
342.4799	2.5	rxztkm	2	0.4949	2
345.4821	2.5	akicxh	2	0.6814	2
348.4837	2.5	PFXMMA	1	0.6870	1
351.5025	2.5	VVUCWW	1	0.6574	1
354.4885	2.5	qadjmt	2	0.7263	2
357.4725	2.5	odibom	2	1.0992	2
