onset	duration	stimulus_string	response	response_time	correct_response
0.5161	2.5	Animal	1	1.8163	1
3.5181	2.5	Yacht	1	1.4448	1
6.4872	2.5	Mood	2	0.9787	2
9.4888	2.5	Dentist	1	1.4992	1
12.4910	2.5	Baby	1	0.9419	1
15.4945	2.5	Club	1	1.3375	1
18.5124	2.5	Deficient	2	1.0394	2
21.5146	2.5	Behavior	2	0.8073	2
24.5169	2.5	Intellect	2	1.0171	2
27.5018	2.5	Hot	2	1.4971	1
30.4871	2.5	usfzsw	2	2.0186	2
33.5058	2.5	UYMRUA	1	1.2352	1
36.5086	2.5	FINLCP	1	0.7331	1
39.5111	2.5	uwacew	2	0.8587	2
42.5127	2.5	hqpfay	2	0.9282	2
45.5154	2.5	cibdvv	2	0.7567	2
48.5170	2.5	tmrnuj	2	1.1119	2
51.5191	2.5	UFCVLP	1	0.7548	1
54.4878	2.5	BHEOGM	1	1.2069	1
57.4901	2.5	iejalb	2	0.8446	2
60.5090	2.5	Aluminum	1	1.1487	1
63.5114	2.5	Definition	2	0.7263	2
66.5133	2.5	Challenge	2	1.2114	2
69.4985	2.5	Tunnel	1	1.4863	1
72.5021	2.5	Opinion	2	1.0567	2
75.4880	2.5	Background	2	1.6997	2
78.5055	2.5	Fuel	1	1.0193	1
81.4910	2.5	Vow	1	1.2399	2
84.4927	2.5	Gold	1	1.3031	1
87.4945	2.5	Cheek	1	1.3624	1
90.4970	2.5	JQBEBC	1	1.3098	1
93.5162	2.5	TQUAMB	1	0.6296	1
96.5016	2.5	PGEJFW	1	0.8910	1
99.5039	2.5	IAQQPL	1	0.6249	1
102.4900	2.5	ljaycz	2	0.8635	2
105.4919	2.5	SUMVLC	1	0.9619	1
108.4932	2.5	kkjmzq	2	0.9225	2
111.5123	2.5	IXHEFN	1	0.8965	1
114.4975	2.5	qtmlyv	2	0.8172	2
117.5162	2.5	HWOCDA	1	0.8034	1
120.5025	2.5	Ant	1	1.3412	1
123.4887	2.5	Pity	2	1.6061	2
126.4902	2.5	Adult	1	0.9136	1
129.4921	2.5	Extreme	2	0.8817	2
132.4940	2.5	Yard	1	0.8987	1
135.5129	2.5	Quality	2	1.5829	2
138.4982	2.5	Gift	1	1.1767	1
141.5002	2.5	Herb	1	1.1487	1
144.5037	2.5	Capacity	2	0.8568	2
147.4879	2.5	Ornament	1	1.1308	1
150.4903	2.5	zefnpo	2	1.3683	2
153.4923	2.5	HJCYVN	1	1.0364	1
156.5108	2.5	lacqfu	2	0.8109	2
159.5130	2.5	bfnjvc	1	1.7326	2
162.4994	2.5	bqkoxc	2	1.1073	2
165.5016	2.5	zhuseg	2	0.8831	2
168.4866	2.5	yvrfxr	2	1.0382	2
171.4887	2.5	gibsxk	2	1.1460	2
174.4906	2.5	pxtgjt	2	0.7981	2
177.5093	2.5	pcazyb	2	1.0603	2
180.5119	2.5	Failure	2	1.3278	2
183.4974	2.5	Unlimited	2	1.2891	2
186.4993	2.5	Zero	2	1.6764	2
189.5014	2.5	Persecution	2	1.5633	2
192.4873	2.5	Elm	1	1.5123	1
195.4895	2.5	Zoo	1	1.1962	1
198.4920	2.5	Gown	1	1.3887	1
201.5108	2.5	Talent	2	1.3868	2
204.4958	2.5	Social	2	1.1338	2
207.4977	2.5	Way	2	1.5913	2
210.5008	2.5	fptynb	2	1.4799	2
213.5023	2.5	YOMIUE	1	0.9644	1
216.4887	2.5	trqpml	2	0.9549	2
219.4896	2.5	xyarmc	2	0.9020	2
222.4923	2.5	FZHTDH	1	0.8790	1
225.5114	2.5	SCYHZD	1	1.2952	1
228.4962	2.5	olgmbo	2	1.0555	2
231.5151	2.5	SVFYXV	1	0.8543	1
234.5001	2.5	SYRNHH	1	1.0057	1
237.5033	2.5	BXNMDO	1	0.6834	1
240.4884	2.5	Twig	1	1.2823	1
243.4904	2.5	Moral	2	1.2842	2
246.4923	2.5	Chance	2	1.6880	2
249.4946	2.5	Reputation	2	0.9759	2
252.4966	2.5	Balance	2	1.4248	2
255.5003	2.5	Fang	1	1.2974	1
258.5178	2.5	Calmness	2	1.3036	2
261.5050	2.5	Accumulation	2	1.2116	2
264.4886	2.5	Zipper	1	1.6140	1
267.4902	2.5	Yet	2	1.0324	2
270.5096	2.5	LNROGU	1	0.9860	1
273.4956	2.5	wqhybf	2	0.8838	2
276.5142	2.5	QRGTUE	1	0.7562	1
279.4996	2.5	mcexlk	2	0.7129	2
282.5015	2.5	ZKKIGK	1	0.6981	1
285.4870	2.5	FTWMWT	1	0.7514	1
288.4911	2.5	XWSIHS	1	0.7424	1
291.4916	2.5	XVSFKC	1	0.7929	1
294.4938	2.5	ejgeaj	2	0.7677	2
297.5124	2.5	LPADTO	1	0.7990	1
300.4978	2.5	Alcohol	1	1.5297	1
303.5170	2.5	Anchor	1	1.3934	1
306.5022	2.5	Womb	1	1.8187	1
309.4878	2.5	Academy	2	2.0096	1
312.4913	2.5	Iris	1	1.7711	1
315.4922	2.5	Pony	1	1.0253	1
318.4941	2.5	Join	n/a	n/a	2
321.4962	2.5	Ache	2	1.9492	2
324.4987	2.5	Turtle	1	1.4708	1
327.5004	2.5	Before	2	1.1591	2
330.5040	2.5	IFRQHC	1	1.1775	1
333.4884	2.5	FWSRXP	1	0.8981	1
336.5072	2.5	odgmfj	2	1.1991	2
339.4925	2.5	DWMVAL	1	0.9779	1
342.4946	2.5	rxztkm	2	0.8906	2
345.4971	2.5	akicxh	2	0.9373	2
348.5000	2.5	PFXMMA	1	0.8851	1
