onset	duration	stimulus_string	response	response_time	correct_response
0.5008	2.5	Animal	1	2.2299	1
3.5027	2.5	Yacht	1	1.2401	1
6.4718	2.5	Mood	2	0.9600	2
9.4753	2.5	Dentist	1	0.7596	1
12.4760	2.5	Baby	1	0.8108	1
15.4949	2.5	Club	1	1.2389	1
18.4805	2.5	Deficient	2	1.2245	2
21.4990	2.5	Behavior	2	1.0227	2
24.5011	2.5	Intellect	2	1.2959	2
27.4873	2.5	Hot	2	1.2817	1
30.4887	2.5	usfzsw	2	1.3351	2
33.4910	2.5	UYMRUA	1	0.8207	1
36.4765	2.5	FINLCP	1	0.7286	1
39.4952	2.5	uwacew	2	0.8105	2
42.4974	2.5	hqpfay	2	0.8795	2
45.4996	2.5	cibdvv	2	0.9722	2
48.5018	2.5	tmrnuj	2	0.9630	2
51.5038	2.5	UFCVLP	1	0.9142	1
54.4737	2.5	BHEOGM	1	0.4411	1
57.4759	2.5	iejalb	2	0.7008	2
60.4772	2.5	Aluminum	1	1.2728	1
63.4959	2.5	Definition	2	0.9630	2
66.4816	2.5	Challenge	2	1.0933	2
69.5003	2.5	Tunnel	1	1.0685	1
72.4857	2.5	Opinion	2	0.9430	2
75.4884	2.5	Background	1	2.1164	2
78.4735	2.5	Fuel	1	0.8063	1
81.4755	2.5	Vow	2	1.0896	2
84.4776	2.5	Gold	1	0.9112	1
87.4810	2.5	Cheek	1	0.7516	1
90.4985	2.5	JQBEBC	1	0.8263	1
93.5006	2.5	TQUAMB	1	0.7452	1
96.5028	2.5	PGEJFW	1	0.6787	1
99.4730	2.5	IAQQPL	1	0.7062	1
102.4746	2.5	ljaycz	2	0.4531	2
105.4926	2.5	SUMVLC	1	0.6090	1
108.4783	2.5	kkjmzq	2	0.4797	2
111.4968	2.5	IXHEFN	1	0.6301	1
114.4836	2.5	qtmlyv	2	0.7472	2
117.5013	2.5	HWOCDA	1	0.9344	1
120.4870	2.5	Ant	1	1.0108	1
123.4736	2.5	Pity	2	0.7751	2
126.4745	2.5	Adult	1	0.7992	1
129.4932	2.5	Extreme	2	0.9525	2
132.4789	2.5	Yard	1	0.8498	1
135.4974	2.5	Quality	2	0.8413	2
138.4832	2.5	Gift	1	0.7856	1
141.4861	2.5	Herb	1	0.8627	1
144.4876	2.5	Capacity	2	0.7551	2
147.4894	2.5	Ornament	1	0.9162	1
150.4752	2.5	zefnpo	2	0.8656	2
153.4785	2.5	HJCYVN	1	0.6812	1
156.4793	2.5	lacqfu	2	0.5795	2
159.4980	2.5	bfnjvc	2	0.5867	2
162.4836	2.5	bqkoxc	2	0.7501	2
165.4868	2.5	zhuseg	2	0.7768	2
168.4880	2.5	yvrfxr	2	0.8698	2
171.4746	2.5	gibsxk	2	0.7980	2
174.4756	2.5	pxtgjt	2	0.6201	2
177.4790	2.5	pcazyb	2	0.7607	2
180.4811	2.5	Failure	2	1.0045	2
183.4985	2.5	Unlimited	2	0.9531	2
186.5008	2.5	Zero	2	1.3959	2
189.5029	2.5	Persecution	2	1.1309	2
192.4721	2.5	Elm	1	0.7288	1
195.4738	2.5	Zoo	1	0.8970	1
198.4763	2.5	Gown	1	0.7583	1
201.4947	2.5	Talent	1	0.9498	2
204.4803	2.5	Social	2	1.0573	2
207.4830	2.5	Way	2	1.0309	2
210.4849	2.5	fptynb	2	0.7789	2
213.4882	2.5	YOMIUE	1	0.6807	1
216.4724	2.5	trqpml	2	0.6454	2
219.4759	2.5	xyarmc	2	0.5959	2
222.4769	2.5	FZHTDH	1	0.7175	1
225.4955	2.5	SCYHZD	1	0.6012	1
228.4809	2.5	olgmbo	2	0.6339	2
231.4996	2.5	SVFYXV	n/a	n/a	1
234.4855	2.5	SYRNHH	1	0.5842	1
237.4887	2.5	BXNMDO	1	0.7098	1
240.4731	2.5	Twig	1	0.9257	1
243.4759	2.5	Moral	2	0.9376	2
246.4774	2.5	Chance	2	0.8713	2
249.4959	2.5	Reputation	2	0.8326	2
252.4817	2.5	Balance	2	1.5210	2
255.4843	2.5	Fang	1	0.6954	1
258.4862	2.5	Calmness	2	0.7795	2
261.4880	2.5	Accumulation	2	0.8457	2
264.4737	2.5	Zipper	1	0.7441	1
267.4758	2.5	Yet	2	0.8879	2
270.4779	2.5	LNROGU	1	0.6905	1
273.4965	2.5	wqhybf	2	0.6443	2
276.4986	2.5	QRGTUE	n/a	n/a	1
279.5008	2.5	mcexlk	2	0.7519	2
282.4869	2.5	ZKKIGK	1	0.5049	1
285.4735	2.5	FTWMWT	1	0.5311	1
288.4742	2.5	XWSIHS	1	0.6005	1
291.4775	2.5	XVSFKC	n/a	n/a	1
294.4952	2.5	ejgeaj	2	0.5875	2
297.4971	2.5	LPADTO	1	0.5096	1
300.4829	2.5	Alcohol	1	1.2207	1
303.4862	2.5	Anchor	n/a	n/a	1
