onset	duration	stimulus_string	response	response_time	correct_response
0.5172	2.5	Animal	n/a	n/a	1
3.5192	2.5	Yacht	1	1.6980	1
6.4882	2.5	Mood	2	0.9198	2
9.4919	2.5	Dentist	1	1.3330	1
12.4935	2.5	Baby	1	0.8635	1
15.4960	2.5	Club	2	2.3917	1
18.5134	2.5	Deficient	2	0.8977	2
21.4991	2.5	Behavior	2	1.1490	2
24.5177	2.5	Intellect	2	0.7923	2
27.5045	2.5	Hot	2	1.3167	1
30.5052	2.5	usfzsw	2	1.0577	2
33.5074	2.5	UYMRUA	1	0.4575	1
36.5096	2.5	FINLCP	1	0.5985	1
39.4953	2.5	uwacew	2	0.5697	2
42.5139	2.5	hqpfay	2	0.6404	2
45.4995	2.5	cibdvv	2	0.5056	2
48.5180	2.5	tmrnuj	2	0.5100	2
51.5040	2.5	UFCVLP	1	0.6561	1
54.5059	2.5	BHEOGM	1	0.6691	1
57.4915	2.5	iejalb	2	0.6366	2
60.5102	2.5	Aluminum	1	2.2330	1
63.5123	2.5	Definition	2	0.8055	2
66.5146	2.5	Challenge	2	0.8254	2
69.5001	2.5	Tunnel	1	0.6370	1
72.5188	2.5	Opinion	2	0.8031	2
75.4893	2.5	Background	2	1.4978	2
78.4915	2.5	Fuel	1	1.9287	1
81.4918	2.5	Vow	1	2.1192	2
84.4954	2.5	Gold	1	1.8926	1
87.4965	2.5	Cheek	1	1.2286	1
90.5150	2.5	JQBEBC	1	0.8399	1
93.5013	2.5	TQUAMB	1	0.6677	1
96.5042	2.5	PGEJFW	1	1.2628	1
99.4883	2.5	IAQQPL	1	1.1817	1
102.5070	2.5	ljaycz	2	0.6598	2
105.4928	2.5	SUMVLC	1	0.6462	1
108.5113	2.5	kkjmzq	2	0.6505	2
111.5134	2.5	IXHEFN	1	0.9317	1
114.5156	2.5	qtmlyv	2	0.6526	2
117.5014	2.5	HWOCDA	1	0.6845	1
120.5037	2.5	Ant	1	1.3282	1
123.4883	2.5	Pity	2	0.7786	2
