onset	duration	stimulus_string	response	response_time	correct_response
0.5174	2.5	Animal	1	1.9947	1
3.5030	2.5	Yacht	1	1.1580	1
6.4889	2.5	Mood	2	1.2142	2
9.4909	2.5	Dentist	1	0.7032	1
12.5095	2.5	Baby	1	0.7558	1
15.5117	2.5	Club	1	0.9295	1
18.5137	2.5	Deficient	2	1.9016	2
21.4992	2.5	Behavior	2	1.3227	2
24.5180	2.5	Intellect	2	1.0244	2
27.4870	2.5	Hot	2	1.5501	1
30.5056	2.5	usfzsw	2	1.5014	2
33.5078	2.5	UYMRUA	1	1.2185	1
36.5100	2.5	FINLCP	1	0.7041	1
39.5121	2.5	uwacew	2	0.8189	2
42.5141	2.5	hqpfay	2	0.5859	2
45.5003	2.5	cibdvv	2	0.6497	2
48.5184	2.5	tmrnuj	2	0.5758	2
51.4879	2.5	UFCVLP	1	0.7390	1
54.5060	2.5	BHEOGM	1	0.4410	1
57.4921	2.5	iejalb	2	0.6899	2
60.4950	2.5	Aluminum	1	1.7330	1
63.4965	2.5	Definition	2	0.9149	2
66.5148	2.5	Challenge	2	0.8522	2
69.5005	2.5	Tunnel	1	0.9186	1
72.5191	2.5	Opinion	2	0.8190	2
75.5047	2.5	Background	n/a	n/a	2
78.4906	2.5	Fuel	1	1.5493	1
81.4924	2.5	Vow	2	0.9527	2
84.5113	2.5	Gold	1	0.9398	1
87.4967	2.5	Cheek	1	1.0418	1
90.5152	2.5	JQBEBC	1	0.8407	1
93.5002	2.5	TQUAMB	1	0.6188	1
96.5030	2.5	PGEJFW	1	0.5058	1
99.4891	2.5	IAQQPL	1	0.5609	1
102.5072	2.5	ljaycz	2	0.6188	2
105.4933	2.5	SUMVLC	1	0.6743	1
108.5116	2.5	kkjmzq	2	0.4794	2
111.5138	2.5	IXHEFN	1	0.5916	1
114.5006	2.5	qtmlyv	2	0.5624	2
117.5008	2.5	HWOCDA	1	0.5284	1
120.4879	2.5	Ant	1	1.4422	1
123.4892	2.5	Pity	2	0.7299	2
126.5078	2.5	Adult	1	0.5982	1
129.4933	2.5	Extreme	2	1.3806	2
132.4967	2.5	Yard	1	0.7333	1
135.4971	2.5	Quality	2	0.8417	2
138.5166	2.5	Gift	1	0.6834	1
141.5188	2.5	Herb	1	1.1421	1
144.5041	2.5	Capacity	2	0.8129	2
147.4900	2.5	Ornament	1	0.8609	1
150.5083	2.5	zefnpo	2	1.0555	2
153.4941	2.5	HJCYVN	1	0.6630	1
156.5129	2.5	lacqfu	2	0.6549	2
159.4987	2.5	bfnjvc	2	0.7671	2
162.5170	2.5	bqkoxc	2	0.5358	2
165.5018	2.5	zhuseg	2	0.8211	2
168.4893	2.5	yvrfxr	2	0.5986	2
171.5070	2.5	gibsxk	2	0.6459	2
174.5089	2.5	pxtgjt	2	0.6780	2
177.4948	2.5	pcazyb	2	0.6661	2
180.4979	2.5	Failure	2	1.0451	2
183.4991	2.5	Unlimited	2	1.2867	2
186.5174	2.5	Zero	2	0.9625	2
189.4868	2.5	Persecution	2	0.9541	2
192.4886	2.5	Elm	1	0.8103	1
195.4909	2.5	Zoo	1	0.7381	1
198.4929	2.5	Gown	n/a	n/a	1
201.4954	2.5	Talent	2	0.8426	2
204.5137	2.5	Social	2	1.1244	2
207.4995	2.5	Way	2	1.1078	2
210.5181	2.5	fptynb	2	0.7907	2
213.4874	2.5	YOMIUE	1	0.6807	1
216.5056	2.5	trqpml	2	0.6442	2
219.4918	2.5	xyarmc	2	0.5441	2
222.5100	2.5	FZHTDH	1	0.6489	1
225.4961	2.5	SCYHZD	1	0.4669	1
228.4986	2.5	olgmbo	2	0.5091	2
231.4994	2.5	SVFYXV	1	0.5455	1
234.5185	2.5	SYRNHH	1	0.6511	1
237.4878	2.5	BXNMDO	1	0.7300	1
240.5064	2.5	Twig	1	1.2063	1
243.5084	2.5	Moral	2	0.9013	2
246.5106	2.5	Chance	2	0.7502	2
249.5127	2.5	Reputation	2	0.8070	2
252.5147	2.5	Balance	2	0.8111	2
255.5005	2.5	Fang	1	0.7162	1
258.5191	2.5	Calmness	2	1.4106	2
261.4871	2.5	Accumulation	2	0.9178	2
264.4903	2.5	Zipper	1	0.8414	1
267.4924	2.5	Yet	2	0.8294	2
270.5110	2.5	LNROGU	1	1.0587	1
273.4959	2.5	wqhybf	2	0.7268	2
276.5152	2.5	QRGTUE	1	0.5835	1
279.5016	2.5	mcexlk	2	0.9451	2
282.5029	2.5	ZKKIGK	1	0.8597	1
285.4886	2.5	FTWMWT	1	0.5041	1
288.4908	2.5	XWSIHS	1	0.6460	1
291.4922	2.5	XVSFKC	1	0.4558	1
294.5116	2.5	ejgeaj	2	0.6702	2
297.4977	2.5	LPADTO	1	0.4990	1
300.5160	2.5	Alcohol	1	1.4525	1
303.5020	2.5	Anchor	1	1.0911	1
306.4879	2.5	Womb	1	1.8069	1
309.4896	2.5	Academy	1	2.0301	1
312.4918	2.5	Iris	1	1.1370	1
315.4938	2.5	Pony	1	0.6189	1
318.4954	2.5	Join	2	0.7943	2
321.4986	2.5	Ache	2	2.3810	2
324.5165	2.5	Turtle	1	1.2792	1
327.5024	2.5	Before	2	1.0314	2
330.5040	2.5	IFRQHC	1	0.8007	1
333.4896	2.5	FWSRXP	1	0.5220	1
336.5084	2.5	odgmfj	2	0.8942	2
339.5106	2.5	DWMVAL	1	0.5972	1
342.5127	2.5	rxztkm	2	0.7429	2
345.4977	2.5	akicxh	2	0.6275	2
348.5170	2.5	PFXMMA	1	0.5977	1
351.5036	2.5	VVUCWW	1	0.9461	1
354.4894	2.5	qadjmt	2	0.8443	2
357.4901	2.5	odibom	2	0.7517	2
