onset	duration	stimulus_string	response	response_time	correct_response
0.4855	2.5	Animal	2	1.7977	1
3.5027	2.5	Yacht	1	1.1763	1
6.4715	2.5	Mood	2	1.0805	2
9.4903	2.5	Dentist	1	1.2547	1
12.4765	2.5	Baby	1	1.2384	1
15.4788	2.5	Club	2	1.4133	1
18.4968	2.5	Deficient	2	0.9531	2
21.4834	2.5	Behavior	2	0.8145	2
24.4856	2.5	Intellect	2	0.8873	2
27.4871	2.5	Hot	2	1.2590	1
30.4888	2.5	usfzsw	2	1.5571	2
33.4751	2.5	UYMRUA	1	0.7519	1
36.4931	2.5	FINLCP	1	0.7451	1
39.4786	2.5	uwacew	2	0.6892	2
42.4973	2.5	hqpfay	2	0.7868	2
45.4840	2.5	cibdvv	2	0.6828	2
48.5016	2.5	tmrnuj	2	1.0334	2
51.4871	2.5	UFCVLP	1	0.7378	1
54.4892	2.5	BHEOGM	1	0.5288	1
57.4747	2.5	iejalb	2	0.6464	2
60.4783	2.5	Aluminum	2	1.8935	1
63.4803	2.5	Definition	2	2.4045	2
66.4979	2.5	Challenge	2	0.8481	2
69.4832	2.5	Tunnel	1	2.2489	1
72.5022	2.5	Opinion	2	0.7348	2
75.4875	2.5	Background	2	0.9475	2
78.4898	2.5	Fuel	1	1.7512	1
81.4752	2.5	Vow	2	1.0038	2
84.4941	2.5	Gold	1	1.0328	1
87.4795	2.5	Cheek	1	1.1816	1
90.4982	2.5	JQBEBC	1	1.7698	1
93.5006	2.5	TQUAMB	1	0.7225	1
96.4876	2.5	PGEJFW	1	0.7722	1
99.4716	2.5	IAQQPL	1	0.5363	1
102.4904	2.5	ljaycz	2	0.7376	2
105.4925	2.5	SUMVLC	1	0.6184	1
108.4783	2.5	kkjmzq	2	0.7415	2
111.4967	2.5	IXHEFN	1	0.7772	1
114.4990	2.5	qtmlyv	2	0.7008	2
117.4857	2.5	HWOCDA	1	0.7412	1
120.4866	2.5	Ant	1	1.3265	1
123.4721	2.5	Pity	2	0.9130	2
126.4907	2.5	Adult	2	1.4231	1
129.4931	2.5	Extreme	2	1.2249	2
132.4953	2.5	Yard	2	1.7075	1
135.4821	2.5	Quality	2	0.9587	2
138.4843	2.5	Gift	2	2.2167	1
141.4849	2.5	Herb	1	1.0920	1
144.5039	2.5	Capacity	2	0.8360	2
147.4738	2.5	Ornament	1	1.5502	1
150.4914	2.5	zefnpo	2	1.3888	2
153.4770	2.5	HJCYVN	1	0.6498	1
156.4807	2.5	lacqfu	2	0.5641	2
159.4814	2.5	bfnjvc	2	1.1636	2
162.5000	2.5	bqkoxc	2	0.6178	2
165.4866	2.5	zhuseg	2	0.8784	2
168.4876	2.5	yvrfxr	2	0.5974	2
171.4748	2.5	gibsxk	2	0.5754	2
174.4920	2.5	pxtgjt	2	0.8870	2
177.4942	2.5	pcazyb	2	0.4886	2
180.4962	2.5	Failure	2	1.3536	2
183.4830	2.5	Unlimited	2	1.3227	2
186.5006	2.5	Zero	2	1.0432	2
189.4877	2.5	Persecution	2	1.0573	2
192.4723	2.5	Elm	1	1.7626	1
195.4738	2.5	Zoo	2	2.1180	1
198.4762	2.5	Gown	1	1.2517	1
201.4788	2.5	Talent	2	0.9064	2
204.4818	2.5	Social	2	1.2040	2
207.4823	2.5	Way	2	1.1797	2
210.5013	2.5	fptynb	2	1.1905	2
213.4879	2.5	YOMIUE	1	0.8494	1
216.4738	2.5	trqpml	2	0.6931	2
219.4744	2.5	xyarmc	2	0.6193	2
222.4931	2.5	FZHTDH	1	1.0930	1
225.4799	2.5	SCYHZD	1	0.8730	1
228.4825	2.5	olgmbo	2	0.6653	2
231.4840	2.5	SVFYXV	1	0.7488	1
234.5018	2.5	SYRNHH	1	0.6569	1
237.4885	2.5	BXNMDO	1	0.7905	1
240.4732	2.5	Twig	1	1.9948	1
243.4749	2.5	Moral	2	0.7691	2
246.4766	2.5	Chance	2	0.8240	2
249.4958	2.5	Reputation	2	1.0312	2
252.4828	2.5	Balance	2	1.7780	2
255.5003	2.5	Fang	1	1.0517	1
258.5024	2.5	Calmness	2	1.0816	2
261.4877	2.5	Accumulation	2	1.4879	2
264.4899	2.5	Zipper	1	1.1368	1
267.4755	2.5	Yet	2	1.1025	2
270.4788	2.5	LNROGU	1	1.7082	1
273.4810	2.5	wqhybf	2	0.6809	2
276.4984	2.5	QRGTUE	1	0.7402	1
279.4849	2.5	mcexlk	2	0.8759	2
282.4870	2.5	ZKKIGK	1	0.9556	1
285.4727	2.5	FTWMWT	1	0.5980	1
288.4744	2.5	XWSIHS	1	1.4374	1
291.4773	2.5	XVSFKC	1	1.0276	1
294.4796	2.5	ejgeaj	2	0.6900	2
297.4817	2.5	LPADTO	1	0.6940	1
300.4991	2.5	Alcohol	1	2.3618	1
303.4859	2.5	Anchor	1	1.0621	1
306.5034	2.5	Womb	2	2.0078	1
309.4888	2.5	Academy	2	2.1261	1
312.4911	2.5	Iris	1	1.9565	1
315.4766	2.5	Pony	1	1.1421	1
318.4795	2.5	Join	2	0.9644	2
321.4816	2.5	Ache	2	1.0602	2
324.4997	2.5	Turtle	1	0.8071	1
327.4851	2.5	Before	2	1.0618	2
330.4880	2.5	IFRQHC	1	1.3886	1
333.4894	2.5	FWSRXP	1	0.8494	1
336.4761	2.5	odgmfj	2	0.7676	2
339.4783	2.5	DWMVAL	1	0.7354	1
342.4959	2.5	rxztkm	2	0.6488	2
345.4825	2.5	akicxh	2	0.6783	2
348.5002	2.5	PFXMMA	1	0.5935	1
351.4858	2.5	VVUCWW	1	0.9369	1
354.4879	2.5	qadjmt	2	0.6879	2
357.4743	2.5	odibom	2	0.5596	2
