onset	duration	stimulus_string	response	response_time	correct_response
0.5008	2.5	Animal	1	1.4329	1
3.5030	2.5	Yacht	1	0.8449	1
6.4886	2.5	Mood	2	0.8493	2
9.4905	2.5	Dentist	1	0.6523	1
12.4763	2.5	Baby	1	0.6205	1
15.4784	2.5	Club	1	1.3795	1
18.4970	2.5	Deficient	2	0.9779	2
21.4827	2.5	Behavior	2	0.7390	2
24.5015	2.5	Intellect	2	0.7373	2
27.4869	2.5	Hot	2	0.9019	1
30.4887	2.5	usfzsw	2	1.3341	2
33.4750	2.5	UYMRUA	1	0.6470	1
36.4776	2.5	FINLCP	1	0.4821	1
39.4792	2.5	uwacew	2	0.5095	2
42.4974	2.5	hqpfay	2	0.6945	2
45.4827	2.5	cibdvv	2	0.5257	2
48.5018	2.5	tmrnuj	2	0.4930	2
51.5040	2.5	UFCVLP	1	0.4838	1
54.4894	2.5	BHEOGM	1	0.5454	1
57.4754	2.5	iejalb	2	0.4484	2
60.4938	2.5	Aluminum	1	1.7508	1
63.4794	2.5	Definition	2	1.0183	2
66.4979	2.5	Challenge	2	0.9397	2
69.4836	2.5	Tunnel	1	0.6011	1
72.4868	2.5	Opinion	2	0.6894	2
75.5046	2.5	Background	n/a	n/a	2
78.4736	2.5	Fuel	1	1.0001	1
81.4757	2.5	Vow	2	0.8750	2
84.4945	2.5	Gold	1	1.0612	1
87.4800	2.5	Cheek	1	0.7644	1
90.4985	2.5	JQBEBC	1	0.8702	1
93.4835	2.5	TQUAMB	1	0.4963	1
96.5031	2.5	PGEJFW	1	0.4726	1
99.4713	2.5	IAQQPL	1	0.6436	1
102.4906	2.5	ljaycz	2	0.5240	2
105.4766	2.5	SUMVLC	1	0.6232	1
108.4792	2.5	kkjmzq	2	0.4364	2
111.4969	2.5	IXHEFN	1	0.3903	1
114.4838	2.5	qtmlyv	2	0.5547	2
117.5015	2.5	HWOCDA	1	0.6282	1
120.4871	2.5	Ant	2	0.5072	1
123.4718	2.5	Pity	2	0.7748	2
126.4911	2.5	Adult	1	0.9915	1
129.4772	2.5	Extreme	2	1.2334	2
132.4797	2.5	Yard	1	0.9349	1
135.4975	2.5	Quality	2	0.8642	2
138.4833	2.5	Gift	1	1.0675	1
141.5020	2.5	Herb	1	0.8611	1
144.5040	2.5	Capacity	2	0.8536	2
147.4898	2.5	Ornament	1	0.7940	1
150.4916	2.5	zefnpo	2	1.1659	2
153.4773	2.5	HJCYVN	1	0.4714	1
156.4960	2.5	lacqfu	2	0.4695	2
159.4820	2.5	bfnjvc	2	0.5436	2
162.5002	2.5	bqkoxc	2	0.4594	2
165.4864	2.5	zhuseg	2	0.5171	2
168.4879	2.5	yvrfxr	2	0.4628	2
171.4727	2.5	gibsxk	2	0.4469	2
174.4921	2.5	pxtgjt	2	0.5215	2
177.4789	2.5	pcazyb	2	0.5277	2
180.4965	2.5	Failure	2	0.7074	2
183.4824	2.5	Unlimited	2	0.9164	2
186.5006	2.5	Zero	2	0.9558	2
189.4867	2.5	Persecution	2	1.4471	2
192.4720	2.5	Elm	1	0.7326	1
195.4741	2.5	Zoo	1	0.8994	1
198.4760	2.5	Gown	1	0.8775	1
201.4786	2.5	Talent	2	0.7382	2
204.4970	2.5	Social	2	1.0165	2
207.4832	2.5	Way	2	1.3774	2
210.4860	2.5	fptynb	2	0.8997	2
213.4862	2.5	YOMIUE	1	0.5033	1
216.4890	2.5	trqpml	2	0.4194	2
219.4750	2.5	xyarmc	2	0.4447	2
222.4933	2.5	FZHTDH	1	0.6111	1
225.4788	2.5	SCYHZD	1	0.5567	1
228.4820	2.5	olgmbo	2	0.5025	2
231.4836	2.5	SVFYXV	1	0.4470	1
234.5018	2.5	SYRNHH	1	0.4667	1
237.4877	2.5	BXNMDO	1	0.4968	1
240.4731	2.5	Twig	1	1.1104	1
243.4750	2.5	Moral	2	0.6816	2
246.4937	2.5	Chance	2	0.8907	2
249.4805	2.5	Reputation	2	0.8968	2
252.4979	2.5	Balance	2	0.7355	2
255.4837	2.5	Fang	1	0.9911	1
258.5026	2.5	Calmness	2	0.9270	2
261.5048	2.5	Accumulation	2	1.4379	2
264.4901	2.5	Zipper	1	0.7043	1
267.4757	2.5	Yet	2	0.8007	2
270.4944	2.5	LNROGU	1	0.8540	1
273.4796	2.5	wqhybf	2	0.4619	2
276.4986	2.5	QRGTUE	1	0.5309	1
279.4835	2.5	mcexlk	2	0.4569	2
282.5029	2.5	ZKKIGK	1	0.5536	1
