onset	duration	face	response	response_time	trial_type
1.4187	2.5	stimuli/Faces/Wmale_55-3.bmp	1	1.4450	FA
4.4866	2.5	stimuli/Faces/EMBfemale21-3neutral.bmp	2	0.9538	FA
8.0058	2.5	stimuli/Faces/TSFWmale69neutral.bmp	1	0.7712	FA
11.1246	2.5	stimuli/Faces/TSFWmale68-2neutral.bmp	1	0.7421	Hit
15.0113	2.5	stimuli/Faces/TMWfemale37neutral.bmp	1	0.7928	Hit
18.0459	2.5	stimuli/Faces/TSFBfemale67neutral.bmp	1	0.8558	FA
21.1485	2.5	stimuli/Faces/EMBfemale20neutral.bmp	2	0.7889	FA
24.6509	2.5	stimuli/Faces/TMBfemale33neutral.bmp	2	1.0162	CR
27.9535	2.5	stimuli/Faces/EMBfemale25neutral.bmp	1	1.1858	Hit
31.9229	2.5	stimuli/Faces/JWfemale65-2neutral.bmp	2	0.8425	Hit
35.2753	2.5	stimuli/Faces/JWfemale73-2neutral.bmp	1	0.8263	FA
38.3951	2.5	stimuli/Faces/TSFHfemale64neutral.bmp	2	0.7052	FA
42.1137	2.5	stimuli/Faces/JWmale69-2neutral.bmp	1	0.8007	FA
45.8322	2.5	stimuli/Faces/JWmale89neutral.bmp	1	1.1125	FA
49.3541	2.5	stimuli/Faces/TSFWmale79neutral.bmp	1	0.7052	Hit
52.9722	2.5	stimuli/Faces/EMIfemale25neutral.bmp	1	1.4985	CR
56.1759	2.5	stimuli/Faces/TSFWmale87neutral.bmp	2	1.6359	CR
59.4427	2.5	stimuli/Faces/JWfemale76-4neutral.bmp	n/a	0.9937	Hit
62.9952	2.5	stimuli/Faces/EMWmale19-3neutral.bmp	1	0.6803	Hit
66.2645	2.5	stimuli/Faces/JWfemale67-4neutral.bmp	1	0.9374	Hit
70.1171	2.5	stimuli/Faces/TSFBfemale63neutral.bmp	1	0.9083	Hit
73.2359	2.5	stimuli/Faces/JWmale86neutral.bmp	2	1.4330	CR
77.1055	2.5	stimuli/Faces/TMBmale24neutral.bmp	1	1.3069	Hit
80.1747	2.5	stimuli/Faces/JWmale64neutral.bmp	2	1.3874	Miss
83.7437	2.5	stimuli/Faces/TMBmale21neutral.bmp	1	0.9160	Hit
86.9124	2.5	stimuli/Faces/EMWfemale34neutral.bmp	2	1.1898	FA
90.3148	2.5	stimuli/Faces/JWfemale72-2neutral.bmp	n/a	0.7835	Hit
93.5338	2.5	stimuli/Faces/EMImale23-2neutral.bmp	1	0.9966	CR
96.5526	2.5	stimuli/Faces/EMBfemale22-3neutral.bmp	2	1.3185	CR
100.3061	2.5	stimuli/Faces/Wmale_65.bmp	1	1.0308	Hit
103.7252	2.5	stimuli/Faces/TMWfemale40neutral.bmp	2	0.8346	Hit
107.5438	2.5	stimuli/Faces/TMWmale41neutral.bmp	1	0.7763	Hit
111.2132	2.5	stimuli/Faces/JWfemale86-2neutral.bmp	1	n/a	NoResp
114.8675	2.5	stimuli/Faces/TSFWfemale34neutral.bmp	1	0.8657	Hit
118.4185	2.5	stimuli/Faces/TSFWmale71neutral.bmp	1	0.8351	Miss
122.3380	2.5	stimuli/Faces/TSFBfemale63-2neutral.bmp	1	1.1517	Hit
125.4901	2.5	stimuli/Faces/JWmale76neutral.bmp	1	1.3550	FA
128.9092	2.5	stimuli/Faces/JWmale80neutral.bmp	1	0.8328	CR
132.6126	2.5	stimuli/Faces/JWfemale82-2neutral.bmp	1	0.9680	FA
135.6806	2.5	stimuli/Faces/TSFWmale37neutral.bmp	1	0.8516	FA
139.4837	2.5	stimuli/Faces/TMWmale22-3neutral.bmp	1	0.9864	Hit
143.3196	2.5	stimuli/Faces/TSFWmale42neutral.bmp	1	1.3369	CR
146.9411	2.5	stimuli/Faces/EMBfemale21-4neutral.bmp	1	0.7032	Hit
150.3413	2.5	stimuli/Faces/TMWmale34-2neutral.bmp	1	1.1166	FA
153.8098	2.5	stimuli/Faces/JWfemale79neutral.bmp	1	0.7043	FA
157.3462	2.5	stimuli/Faces/TMBfemale41neutral.bmp	1	0.7183	FA
160.9990	2.5	stimuli/Faces/TMBmale39neutral.bmp	1	0.6958	FA
164.2012	2.5	stimuli/Faces/TSFWmale54neutral.bmp	1	1.1153	FA
167.6537	2.5	stimuli/Faces/Wmale_55.bmp	1	0.7900	Hit
171.4228	2.5	stimuli/Faces/JWfemale63-3neutral.bmp	1	0.5991	Hit
174.7255	2.5	stimuli/Faces/JWfemale71-5neutral.bmp	1	1.2819	CR
178.1113	2.5	stimuli/Faces/EMBfemale21neutral.bmp	1	0.9019	FA
181.2967	2.5	stimuli/Faces/EMImale25neutral.bmp	2	1.2567	Hit
184.4991	2.5	stimuli/Faces/EMBfemale33neutral.bmp	2	0.9016	CR
187.8848	2.5	stimuli/Faces/JWfemale65-6neutral.bmp	2	0.8480	CR
191.5542	2.5	stimuli/Faces/EMWfemale21-3neutral.bmp	2	0.9693	Hit
195.3402	2.5	stimuli/Faces/TSFBfemale50neutral.bmp	2	0.7965	Hit
199.3274	2.5	stimuli/Faces/JWfemale74-2neutral.bmp	1	1.3221	FA
202.5963	2.5	stimuli/Faces/TSFBmale77neutral.bmp	1	1.0721	FA
206.0644	2.5	stimuli/Faces/EMImale23-4neutral.bmp	1	1.2513	Hit
209.8177	2.5	stimuli/Faces/JWfemale71-2neutral.bmp	1	0.7214	CR
213.7203	2.5	stimuli/Faces/EMImale21-2neutral.bmp	1	0.8012	Miss
217.4729	2.5	stimuli/Faces/EMWmale20neutral.bmp	1	0.8206	Hit
221.4926	2.5	stimuli/Faces/TMWmale34-4neutral.bmp	1	1.0188	CR
225.1451	2.5	stimuli/Faces/TMWmale34-3neutral.bmp	1	1.6151	Hit
228.3807	2.5	stimuli/Faces/JWmale67neutral.bmp	1	1.2922	CR
231.7164	2.5	stimuli/Faces/EMWfemale22-3neutral.bmp	2	1.0082	Hit
235.0688	2.5	stimuli/Faces/TSFWmale67-2neutral.bmp	1	0.6514	Hit
238.5880	2.5	stimuli/Faces/EMImale24-2neutral.bmp	2	0.9528	Miss
241.8397	2.5	stimuli/Faces/TMBmale41neutral.bmp	2	1.4483	FA
245.4102	2.5	stimuli/Faces/JWfemale64-3neutral.bmp	1	1.6124	Hit
248.4617	2.5	stimuli/Faces/EMImale25-2neutral.bmp	1	1.3769	FA
252.4651	2.5	stimuli/Faces/JWfemale77-4neutral.bmp	1	0.7339	FA
256.4026	2.5	stimuli/Faces/EMWmale21-3neutral.bmp	1	1.0505	CR
260.3708	2.5	stimuli/Faces/TSFBmale50neutral.bmp	2	1.0555	Hit
263.6894	2.5	stimuli/Faces/TSFBfemale70-2neutral.bmp	2	0.9315	FA
267.5591	2.5	stimuli/Faces/TMBfemale37neutral.bmp	2	1.0801	Hit
271.5118	2.5	stimuli/Faces/JWfemale81-3neutral.bmp	1	1.0877	Hit
275.1142	2.5	stimuli/Faces/EMBmale26neutral.bmp	1	1.2590	Hit
278.9354	2.5	stimuli/Faces/JWmale81-2neutral.bmp	1	0.7701	FA
282.7365	2.5	stimuli/Faces/TMBfemale57neutral.bmp	1	1.0716	FA
286.6393	2.5	stimuli/Faces/TMWmale25-2neutral.bmp	n/a	1.3423	CR
290.1250	2.5	stimuli/Faces/TSFBfemale65neutral.bmp	n/a	0.9491	Hit
294.0785	2.5	stimuli/Faces/JWmale38neutral.bmp	1	1.0657	Hit
297.5137	2.5	stimuli/Faces/TMWmale71neutral.bmp	1	0.8831	Hit
300.6826	2.5	stimuli/Faces/JWfemale77neutral.bmp	1	1.2289	FA
303.8342	2.5	stimuli/Faces/EMWmale40neutral.bmp	2	1.1156	FA
