onset	duration	word	response	response_time	trial_type
1.2345	2.5	Beach	1	1.2784	Subsequent_Hit
4.5202	2.5	Mouse	2	1.0447	Subsequent_Hit
7.9894	2.5	Wood	1	1.2194	Subsequent_Hit
11.3919	2.5	Strawberry	1	0.8980	Subsequent_Hit
14.8111	2.5	Mattress	n/a	n/a	Subsequent_NoResp
18.8138	2.5	Hammer	2	1.5810	Subsequent_Hit
22.4833	2.5	Soup	1	1.0545	Subsequent_Miss
26.3359	2.5	Jacket	1	1.2528	Subsequent_Hit
29.5049	2.5	Cereal	1	0.9228	Subsequent_Hit
33.4744	2.5	Door	1	1.7422	Subsequent_Miss
36.6101	2.5	Butter	1	0.9187	Subsequent_Hit
40.2793	2.5	Film	1	1.4694	Subsequent_Hit
44.0987	2.5	Lamp	1	2.0271	Subsequent_Miss
47.7851	2.5	Coffee	2	0.9936	Subsequent_Hit
51.7211	2.5	Car	1	1.7496	Subsequent_Hit
55.2570	2.5	Rug	1	2.4406	Subsequent_Hit
58.7261	2.5	Mud	2	1.9027	Subsequent_Hit
62.4955	2.5	Bag	n/a	n/a	Subsequent_NoResp
66.0978	2.5	Handkerchief	2	1.8999	Subsequent_Hit
69.9171	2.5	Garden	1	0.7416	Subsequent_Hit
73.8192	2.5	Brick	2	1.0626	Subsequent_Hit
77.3061	2.5	Coat	1	1.0415	Subsequent_Hit
81.1087	2.5	Straw	1	2.1430	Subsequent_Hit
84.1943	2.5	Stick	2	1.6974	Subsequent_Hit
87.2463	2.5	Orange	1	0.9352	Subsequent_Hit
91.2006	2.5	Garlic	1	1.3590	Subsequent_Hit
94.6025	2.5	Toe	2	1.1331	Subsequent_Hit
98.1045	2.5	Cork	2	2.2522	Subsequent_Hit
101.2565	2.5	Puddle	1	1.4462	Subsequent_Hit
104.7757	2.5	Shark	1	0.8589	Subsequent_Hit
108.6951	2.5	Broom	1	1.9665	Subsequent_Hit
112.2478	2.5	Tongue	2	1.7997	Subsequent_Hit
115.5849	2.5	Jersey	2	1.8347	Subsequent_Hit
118.8524	2.5	Asparagus	1	1.0540	Subsequent_NoResp
122.5723	2.5	Spoon	1	0.9865	Subsequent_Hit
126.5914	2.5	Whale	1	0.8510	Subsequent_Hit
129.6771	2.5	Pig	2	1.2733	Subsequent_Hit
133.2962	2.5	Pond	1	1.1714	Subsequent_Hit
136.5653	2.5	Snow	1	1.0643	Subsequent_Hit
140.4514	2.5	Typewriter	1	0.7322	Subsequent_Hit
143.7704	2.5	Limousine	2	1.5171	Subsequent_Hit
147.4738	2.5	Penny	n/a	n/a	Subsequent_NoResp
151.3760	2.5	Lemon	1	0.7404	Subsequent_Hit
154.6783	2.5	Rose	1	0.5890	Subsequent_Hit
157.8636	2.5	Sand	1	0.6560	Subsequent_Hit
161.6346	2.5	Cabbage	2	1.1758	Subsequent_Hit
164.6687	2.5	Necklace	1	0.6056	Subsequent_Hit
168.2548	2.5	Pill	1	1.2536	Subsequent_Hit
171.6074	2.5	Glass	1	0.8510	Subsequent_Hit
175.0777	2.5	Snake	2	0.8067	Subsequent_Hit
178.8457	2.5	Flag	2	0.9785	Subsequent_Hit
182.0145	2.5	Blood	2	1.1235	Subsequent_Hit
185.8008	2.5	Tooth	2	0.7036	Subsequent_Hit
189.1532	2.5	Curler	2	1.2992	Subsequent_Hit
