onset	duration	stimulus_string	response	response_time	correct_response
0.5001	2.5	Animal	1	1.1482	1
3.5192	2.5	Yacht	1	1.4530	1
6.4878	2.5	Mood	2	0.9023	2
9.4903	2.5	Dentist	1	1.2998	1
12.4922	2.5	Baby	1	0.9424	1
15.4943	2.5	Club	n/a	n/a	1
18.4964	2.5	Deficient	2	0.9845	2
21.4990	2.5	Behavior	2	0.8848	2
24.5007	2.5	Intellect	2	1.2183	2
27.5032	2.5	Hot	2	1.5752	1
30.4883	2.5	usfzsw	2	1.3978	2
33.4925	2.5	UYMRUA	1	1.0474	1
36.4926	2.5	FINLCP	1	0.9013	1
39.4955	2.5	uwacew	2	0.6365	2
42.4969	2.5	hqpfay	2	0.6301	2
45.4994	2.5	cibdvv	2	0.4927	2
48.5013	2.5	tmrnuj	2	0.4917	2
51.5043	2.5	UFCVLP	1	0.6169	1
54.4889	2.5	BHEOGM	1	0.4621	1
57.4913	2.5	iejalb	2	0.4106	2
60.4932	2.5	Aluminum	1	2.4436	1
63.5123	2.5	Definition	2	1.0958	2
66.4974	2.5	Challenge	2	1.3915	2
69.4999	2.5	Tunnel	1	1.2690	1
72.5019	2.5	Opinion	2	1.1170	2
75.4892	2.5	Background	1	1.0387	2
78.4895	2.5	Fuel	1	0.8865	1
81.4920	2.5	Vow	2	1.2930	2
84.4937	2.5	Gold	1	1.2053	1
87.4962	2.5	Cheek	1	1.2109	1
90.4980	2.5	JQBEBC	1	0.9820	1
93.5008	2.5	TQUAMB	1	0.5862	1
96.5024	2.5	PGEJFW	1	0.6687	1
99.4881	2.5	IAQQPL	1	0.5050	1
102.4900	2.5	ljaycz	2	0.7269	2
105.4926	2.5	SUMVLC	1	0.7663	1
108.4943	2.5	kkjmzq	2	0.6436	2
111.5131	2.5	IXHEFN	1	0.6990	1
114.4986	2.5	qtmlyv	2	0.5123	2
117.5024	2.5	HWOCDA	1	0.4616	1
120.5030	2.5	Ant	1	1.2167	1
123.4887	2.5	Pity	2	0.9642	2
126.4905	2.5	Adult	1	1.3984	1
129.4932	2.5	Extreme	1	1.4456	2
132.4949	2.5	Yard	1	0.8151	1
135.4987	2.5	Quality	2	1.9403	2
138.4992	2.5	Gift	1	1.0395	1
141.5016	2.5	Herb	1	1.1602	1
144.5035	2.5	Capacity	2	0.9906	2
147.4896	2.5	Ornament	1	0.7432	1
150.4911	2.5	zefnpo	2	1.0606	2
153.4938	2.5	HJCYVN	1	0.4982	1
