onset	duration	stimulus_string	response	response_time	correct_response
0.4985	2.5	Animal	1	1.2259	1
3.5177	2.5	Yacht	1	0.9881	1
6.5030	2.5	Mood	2	0.6330	2
9.4889	2.5	Dentist	1	0.6552	1
12.4901	2.5	Baby	1	1.2118	1
15.4932	2.5	Club	1	1.2395	1
18.4949	2.5	Deficient	2	0.6960	2
21.4978	2.5	Behavior	1	0.8121	2
24.4990	2.5	Intellect	2	0.7089	2
27.5017	2.5	Hot	2	0.7702	1
30.4862	2.5	usfzsw	2	1.1649	2
33.5059	2.5	UYMRUA	1	0.5889	1
36.4907	2.5	FINLCP	1	0.7671	1
39.4937	2.5	uwacew	2	0.5773	2
42.4955	2.5	hqpfay	2	0.6475	2
45.4995	2.5	cibdvv	2	0.4593	2
48.4996	2.5	tmrnuj	2	0.4721	2
51.5024	2.5	UFCVLP	1	0.5465	1
54.4867	2.5	BHEOGM	1	0.7444	1
57.4900	2.5	iejalb	2	0.7758	2
60.4910	2.5	Aluminum	1	1.0139	1
63.4944	2.5	Definition	2	0.5816	2
66.4958	2.5	Challenge	2	1.1151	2
69.5153	2.5	Tunnel	1	0.6497	1
72.5001	2.5	Opinion	2	0.5158	2
75.5193	2.5	Background	2	0.9484	2
78.4872	2.5	Fuel	1	0.7930	1
81.4912	2.5	Vow	2	0.8668	2
84.4915	2.5	Gold	1	0.6973	1
87.4947	2.5	Cheek	1	0.5882	1
90.4965	2.5	JQBEBC	1	0.9224	1
93.4993	2.5	TQUAMB	1	0.4375	1
96.5006	2.5	PGEJFW	1	0.4783	1
99.4867	2.5	IAQQPL	1	0.3653	1
102.4877	2.5	ljaycz	2	0.5291	2
105.4913	2.5	SUMVLC	1	0.5425	1
108.4920	2.5	kkjmzq	2	0.5147	2
111.5117	2.5	IXHEFN	1	0.5402	1
114.4969	2.5	qtmlyv	2	0.4918	2
117.4996	2.5	HWOCDA	1	0.4915	1
120.5013	2.5	Ant	1	0.8635	1
123.4873	2.5	Pity	2	0.8204	2
126.4883	2.5	Adult	1	0.5766	1
129.4915	2.5	Extreme	2	0.6474	2
132.4925	2.5	Yard	1	0.6841	1
135.4960	2.5	Quality	2	0.6416	2
138.4975	2.5	Gift	1	1.1573	1
141.5001	2.5	Herb	1	1.0543	1
144.5018	2.5	Capacity	2	0.6728	2
147.4893	2.5	Ornament	1	0.5702	1
150.4888	2.5	zefnpo	2	0.7730	2
153.4920	2.5	HJCYVN	1	0.4796	1
156.4931	2.5	lacqfu	2	0.5095	2
159.4963	2.5	bfnjvc	2	0.5424	2
162.4981	2.5	bqkoxc	2	0.6283	2
165.5005	2.5	zhuseg	2	0.4921	2
168.5024	2.5	yvrfxr	2	0.4280	2
171.4881	2.5	gibsxk	2	0.3786	2
