onset	duration	stimulus_string	response	response_time	correct_response
0.5008	2.5	Animal	1	1.2819	1
3.5025	2.5	Yacht	1	1.1310	1
6.4716	2.5	Mood	2	0.8271	2
9.4746	2.5	Dentist	1	0.6957	1
12.4760	2.5	Baby	1	0.6335	1
15.4787	2.5	Club	1	1.0149	1
18.4968	2.5	Deficient	2	1.2188	2
21.4989	2.5	Behavior	2	0.7164	2
24.5010	2.5	Intellect	2	0.7835	2
27.4869	2.5	Hot	2	0.7335	1
30.4886	2.5	usfzsw	2	1.5460	2
33.4908	2.5	UYMRUA	1	0.4568	1
36.4765	2.5	FINLCP	1	0.5419	1
39.4796	2.5	uwacew	2	0.5238	2
42.4972	2.5	hqpfay	2	0.4292	2
45.4994	2.5	cibdvv	2	0.4259	2
48.5015	2.5	tmrnuj	2	0.6960	2
51.5036	2.5	UFCVLP	1	0.5338	1
54.4727	2.5	BHEOGM	1	0.4749	1
57.4755	2.5	iejalb	2	0.5259	2
60.4770	2.5	Aluminum	1	1.2515	1
63.4956	2.5	Definition	2	0.6458	2
66.4812	2.5	Challenge	2	0.6371	2
69.4998	2.5	Tunnel	1	0.8306	1
72.4856	2.5	Opinion	2	0.5912	2
75.5043	2.5	Background	2	1.6410	2
78.4899	2.5	Fuel	1	0.6772	1
81.4756	2.5	Vow	2	1.4587	2
84.4783	2.5	Gold	1	0.6180	1
87.4806	2.5	Cheek	1	0.6790	1
90.4982	2.5	JQBEBC	1	0.7812	1
93.5004	2.5	TQUAMB	1	0.5189	1
96.4861	2.5	PGEJFW	1	0.5192	1
99.4880	2.5	IAQQPL	1	0.4432	1
102.4736	2.5	ljaycz	2	0.5187	2
105.4767	2.5	SUMVLC	1	0.5175	1
108.4780	2.5	kkjmzq	2	0.4576	2
111.4964	2.5	IXHEFN	1	0.4789	1
114.4823	2.5	qtmlyv	2	0.4770	2
117.4839	2.5	HWOCDA	1	0.3784	1
120.4864	2.5	Ant	1	0.6440	1
123.4886	2.5	Pity	2	0.7395	2
126.4742	2.5	Adult	1	0.5313	1
129.4927	2.5	Extreme	2	0.7805	2
132.4785	2.5	Yard	1	0.5676	1
135.4971	2.5	Quality	2	0.5842	2
138.4824	2.5	Gift	1	0.8060	1
141.4849	2.5	Herb	1	0.8404	1
144.4873	2.5	Capacity	2	0.6430	2
147.4890	2.5	Ornament	1	0.7121	1
150.4748	2.5	zefnpo	2	0.7066	2
153.4933	2.5	HJCYVN	1	0.3658	1
156.4789	2.5	lacqfu	2	0.4753	2
159.4976	2.5	bfnjvc	2	0.4245	2
162.4837	2.5	bqkoxc	2	0.3854	2
165.4864	2.5	zhuseg	2	0.3958	2
168.4876	2.5	yvrfxr	2	0.3937	2
171.4741	2.5	gibsxk	2	0.4543	2
174.4751	2.5	pxtgjt	2	0.6777	2
177.4937	2.5	pcazyb	2	0.4614	2
180.4794	2.5	Failure	2	0.8218	2
183.4982	2.5	Unlimited	2	0.7609	2
186.5002	2.5	Zero	2	1.3140	2
189.5025	2.5	Persecution	2	0.6876	2
192.4881	2.5	Elm	1	1.3349	1
195.4735	2.5	Zoo	1	0.5526	1
198.4757	2.5	Gown	1	0.5416	1
201.4788	2.5	Talent	2	0.6782	2
204.4800	2.5	Social	2	0.9822	2
207.4819	2.5	Way	2	1.7170	2
210.4844	2.5	fptynb	2	0.7416	2
213.4874	2.5	YOMIUE	1	0.3645	1
216.4720	2.5	trqpml	2	0.6099	2
219.4906	2.5	xyarmc	2	0.5084	2
222.4772	2.5	FZHTDH	1	1.1649	1
225.4949	2.5	SCYHZD	1	0.4971	1
228.4804	2.5	olgmbo	2	0.4957	2
231.4991	2.5	SVFYXV	1	0.4821	1
234.4847	2.5	SYRNHH	1	0.4432	1
237.5035	2.5	BXNMDO	1	0.4423	1
240.4723	2.5	Twig	1	0.8097	1
243.4913	2.5	Moral	2	0.8538	2
246.4766	2.5	Chance	2	0.6303	2
249.4953	2.5	Reputation	2	0.6557	2
252.4811	2.5	Balance	2	0.9189	2
255.4843	2.5	Fang	1	0.6777	1
258.5020	2.5	Calmness	2	0.6979	2
261.5040	2.5	Accumulation	2	1.2058	2
264.4892	2.5	Zipper	1	0.7466	1
267.4749	2.5	Yet	2	0.7499	2
270.4783	2.5	LNROGU	1	0.7395	1
273.4806	2.5	wqhybf	2	0.4533	2
276.4817	2.5	QRGTUE	1	0.5464	1
279.5002	2.5	mcexlk	2	0.5127	2
282.4858	2.5	ZKKIGK	1	0.5881	1
285.4722	2.5	FTWMWT	1	0.4416	1
288.4734	2.5	XWSIHS	1	0.5946	1
291.4919	2.5	XVSFKC	1	0.6879	1
294.4776	2.5	ejgeaj	2	0.5874	2
297.4963	2.5	LPADTO	1	0.5136	1
300.4821	2.5	Alcohol	2	0.4777	1
303.4855	2.5	Anchor	1	0.7623	1
306.4861	2.5	Womb	1	0.5945	1
309.4883	2.5	Academy	1	0.9156	1
312.4739	2.5	Iris	1	0.9482	1
315.4773	2.5	Pony	1	0.5195	1
318.4783	2.5	Join	2	0.6722	2
321.4804	2.5	Ache	1	0.6616	2
324.4825	2.5	Turtle	1	0.5023	1
327.5012	2.5	Before	2	0.5876	2
330.4870	2.5	IFRQHC	1	0.8147	1
333.4888	2.5	FWSRXP	1	0.4589	1
336.4745	2.5	odgmfj	2	0.4954	2
339.4931	2.5	DWMVAL	1	0.4807	1
342.4787	2.5	rxztkm	2	0.5591	2
345.4973	2.5	akicxh	2	0.5214	2
348.4829	2.5	PFXMMA	1	0.5288	1
351.4854	2.5	VVUCWW	1	0.6892	1
354.4885	2.5	qadjmt	2	0.7200	2
357.4895	2.5	odibom	2	0.3984	2
