onset	duration	stimulus_string	response	response_time	correct_response
0.4993	2.5	Animal	1	1.0002	1
3.5189	2.5	Yacht	1	0.9693	1
6.4869	2.5	Mood	2	0.8668	2
9.4901	2.5	Dentist	1	0.6132	1
12.4912	2.5	Baby	1	0.6172	1
15.4946	2.5	Club	1	0.5849	1
18.4955	2.5	Deficient	2	1.1369	2
21.4989	2.5	Behavior	2	0.9925	2
24.4998	2.5	Intellect	2	0.9922	2
27.5030	2.5	Hot	2	1.0732	1
30.4875	2.5	usfzsw	2	1.3519	2
33.4907	2.5	UYMRUA	1	0.5028	1
36.4918	2.5	FINLCP	1	0.5089	1
39.4951	2.5	uwacew	2	0.4785	2
42.4962	2.5	hqpfay	2	0.4184	2
45.4999	2.5	cibdvv	2	0.3667	2
48.5005	2.5	tmrnuj	2	0.3228	2
51.5037	2.5	UFCVLP	1	0.3257	1
54.4880	2.5	BHEOGM	1	0.3514	1
57.4913	2.5	iejalb	2	0.5092	2
60.4924	2.5	Aluminum	n/a	n/a	1
63.5120	2.5	Definition	2	1.4955	2
66.4966	2.5	Challenge	2	1.5199	2
69.4999	2.5	Tunnel	1	0.6058	1
72.5010	2.5	Opinion	n/a	n/a	2
75.5042	2.5	Background	1	1.2953	2
78.4886	2.5	Fuel	1	0.8108	1
81.4919	2.5	Vow	2	0.8436	2
84.4929	2.5	Gold	1	0.6505	1
87.4961	2.5	Cheek	1	0.8232	1
90.5146	2.5	JQBEBC	1	0.6426	1
93.5007	2.5	TQUAMB	1	0.4037	1
96.5016	2.5	PGEJFW	1	0.4072	1
99.4878	2.5	IAQQPL	1	0.4516	1
102.4892	2.5	ljaycz	2	0.4570	2
105.4926	2.5	SUMVLC	1	0.4641	1
108.4935	2.5	kkjmzq	2	0.4940	2
111.5131	2.5	IXHEFN	1	0.6103	1
114.4978	2.5	qtmlyv	2	0.4467	2
117.5015	2.5	HWOCDA	1	0.4218	1
120.5021	2.5	Ant	1	0.6854	1
123.4887	2.5	Pity	2	0.8157	2
126.4897	2.5	Adult	1	0.7835	1
129.4931	2.5	Extreme	2	1.1854	2
132.4941	2.5	Yard	1	0.5684	1
135.4978	2.5	Quality	2	0.8068	2
138.4984	2.5	Gift	1	1.1752	1
141.5016	2.5	Herb	1	0.9168	1
144.5027	2.5	Capacity	2	1.4677	2
147.4894	2.5	Ornament	1	0.7843	1
150.5071	2.5	zefnpo	2	0.9842	2
153.5103	2.5	HJCYVN	1	0.4010	1
156.4946	2.5	lacqfu	2	0.6058	2
159.4976	2.5	bfnjvc	2	0.4479	2
162.4989	2.5	bqkoxc	2	0.5005	2
165.5026	2.5	zhuseg	2	0.7017	2
168.4866	2.5	yvrfxr	2	0.4737	2
171.4910	2.5	gibsxk	2	0.3903	2
174.4909	2.5	pxtgjt	2	0.3595	2
177.4943	2.5	pcazyb	2	0.3747	2
180.4952	2.5	Failure	1	1.1081	2
183.4989	2.5	Unlimited	2	0.9196	2
186.4997	2.5	Zero	2	0.9592	2
189.5032	2.5	Persecution	1	1.3990	2
192.4872	2.5	Elm	1	0.6843	1
195.4904	2.5	Zoo	1	0.7414	1
198.4914	2.5	Gown	1	0.9370	1
201.4947	2.5	Talent	2	0.6317	2
204.4958	2.5	Social	2	0.7937	2
207.4990	2.5	Way	1	0.6885	2
210.5001	2.5	fptynb	2	0.9573	2
213.5034	2.5	YOMIUE	1	0.5320	1
216.4878	2.5	trqpml	2	0.3946	2
219.4905	2.5	xyarmc	2	0.4599	2
222.4921	2.5	FZHTDH	1	0.6023	1
225.4953	2.5	SCYHZD	1	0.3682	1
228.4964	2.5	olgmbo	2	0.4789	2
231.4997	2.5	SVFYXV	1	0.5217	1
234.5007	2.5	SYRNHH	1	0.3927	1
237.5039	2.5	BXNMDO	1	0.3795	1
240.4883	2.5	Twig	1	0.8832	1
243.4915	2.5	Moral	2	0.6759	2
246.4926	2.5	Chance	2	1.0069	2
249.4961	2.5	Reputation	2	1.1153	2
252.4970	2.5	Balance	1	0.9286	2
255.5002	2.5	Fang	1	0.6823	1
258.5014	2.5	Calmness	2	0.9509	2
261.4892	2.5	Accumulation	2	1.2705	2
264.4889	2.5	Zipper	1	0.6065	1
267.4921	2.5	Yet	2	0.9673	2
270.4932	2.5	LNROGU	n/a	n/a	1
273.4967	2.5	wqhybf	2	0.5080	2
276.4975	2.5	QRGTUE	1	0.5650	1
279.5010	2.5	mcexlk	2	0.3763	2
282.5020	2.5	ZKKIGK	1	0.4113	1
285.4883	2.5	FTWMWT	1	0.3821	1
288.4896	2.5	XWSIHS	1	0.5060	1
291.4929	2.5	XVSFKC	1	0.4116	1
294.4938	2.5	ejgeaj	2	0.8429	2
297.4974	2.5	LPADTO	1	1.1800	1
300.4981	2.5	Alcohol	1	0.7842	1
303.5015	2.5	Anchor	1	0.7198	1
306.5026	2.5	Womb	1	0.6708	1
309.4894	2.5	Academy	1	0.8008	1
312.4901	2.5	Iris	1	0.7692	1
315.4943	2.5	Pony	1	0.5911	1
318.4944	2.5	Join	2	0.9260	2
321.4976	2.5	Ache	1	0.6358	2
324.4988	2.5	Turtle	1	0.5487	1
327.5021	2.5	Before	2	0.9032	2
330.4883	2.5	IFRQHC	1	0.8004	1
333.4898	2.5	FWSRXP	1	0.4166	1
336.4907	2.5	odgmfj	2	0.5685	2
339.4944	2.5	DWMVAL	1	0.5000	1
342.4949	2.5	rxztkm	2	0.3965	2
345.4986	2.5	akicxh	2	0.4818	2
348.4993	2.5	PFXMMA	1	0.4860	1
351.5026	2.5	VVUCWW	1	0.5429	1
354.4872	2.5	qadjmt	2	1.2084	2
357.4911	2.5	odibom	2	0.8203	2
