onset	duration	stimulus_string	response	response_time	correct_response
0.5159	2.5	Animal	1	1.2478	1
3.5182	2.5	Yacht	1	0.8385	1
6.4870	2.5	Mood	2	0.6246	2
9.4892	2.5	Dentist	1	0.6357	1
12.4914	2.5	Baby	1	0.7976	1
15.4935	2.5	Club	1	0.9232	1
18.4956	2.5	Deficient	2	1.3452	2
21.4980	2.5	Behavior	2	0.6888	2
24.5165	2.5	Intellect	2	0.8773	2
27.5021	2.5	Hot	2	1.5648	1
30.5041	2.5	usfzsw	2	1.9366	2
33.4897	2.5	UYMRUA	1	0.5390	1
36.5084	2.5	FINLCP	1	0.6654	1
39.5106	2.5	uwacew	2	0.4131	2
42.5127	2.5	hqpfay	2	0.5281	2
45.5148	2.5	cibdvv	2	0.6328	2
48.5171	2.5	tmrnuj	2	0.4587	2
51.5191	2.5	UFCVLP	1	0.4846	1
54.4883	2.5	BHEOGM	1	0.5862	1
57.4903	2.5	iejalb	2	0.5873	2
60.5091	2.5	Aluminum	1	1.7876	1
63.4944	2.5	Definition	1	1.7245	2
66.4970	2.5	Challenge	2	0.9057	2
69.4989	2.5	Tunnel	1	0.7497	1
72.5016	2.5	Opinion	2	0.7054	2
75.4881	2.5	Background	1	1.3545	2
78.4887	2.5	Fuel	1	0.7610	1
81.4908	2.5	Vow	2	1.1180	2
84.4928	2.5	Gold	1	0.6778	1
87.4963	2.5	Cheek	1	1.4512	1
90.5137	2.5	JQBEBC	1	0.8721	1
93.4998	2.5	TQUAMB	1	0.5149	1
96.5016	2.5	PGEJFW	1	0.4340	1
99.5036	2.5	IAQQPL	1	0.3839	1
102.5057	2.5	ljaycz	2	0.5084	2
105.4915	2.5	SUMVLC	1	0.5652	1
108.4935	2.5	kkjmzq	2	0.4940	2
111.5120	2.5	IXHEFN	1	0.4915	1
114.4980	2.5	qtmlyv	2	0.5524	2
117.5000	2.5	HWOCDA	1	0.5647	1
120.5020	2.5	Ant	1	1.2045	1
123.4876	2.5	Pity	2	0.8199	2
126.4898	2.5	Adult	1	0.8967	1
129.4921	2.5	Extreme	2	1.4485	2
132.4941	2.5	Yard	1	1.0085	1
135.4966	2.5	Quality	2	0.7243	2
138.4983	2.5	Gift	1	0.9872	1
141.5005	2.5	Herb	1	1.0171	1
144.5038	2.5	Capacity	2	0.7957	2
147.4884	2.5	Ornament	1	1.1653	1
150.4909	2.5	zefnpo	2	1.0355	2
153.4924	2.5	HJCYVN	1	0.4932	1
156.4945	2.5	lacqfu	2	0.4771	2
159.5133	2.5	bfnjvc	2	0.4762	2
162.4988	2.5	bqkoxc	2	0.6736	2
165.5011	2.5	zhuseg	2	0.4576	2
168.5029	2.5	yvrfxr	2	0.6505	2
171.4886	2.5	gibsxk	2	0.4509	2
174.4913	2.5	pxtgjt	2	0.7113	2
177.4929	2.5	pcazyb	2	0.9234	2
180.4952	2.5	Failure	2	1.0144	2
183.4975	2.5	Unlimited	2	1.3959	2
186.5160	2.5	Zero	1	1.4826	2
189.5027	2.5	Persecution	2	1.8727	2
192.4871	2.5	Elm	1	1.8835	1
195.4892	2.5	Zoo	1	0.5984	1
198.4914	2.5	Gown	1	1.0499	1
201.4935	2.5	Talent	2	0.6708	2
204.4955	2.5	Social	2	1.3709	2
207.4977	2.5	Way	1	1.1348	2
210.5001	2.5	fptynb	2	0.9174	2
213.5020	2.5	YOMIUE	1	0.5455	1
216.4877	2.5	trqpml	2	0.4554	2
219.4897	2.5	xyarmc	2	0.5356	2
222.4918	2.5	FZHTDH	1	0.4795	1
225.4940	2.5	SCYHZD	1	0.7053	1
228.4961	2.5	olgmbo	2	0.4811	2
231.4982	2.5	SVFYXV	1	0.5331	1
234.5005	2.5	SYRNHH	1	0.5418	1
237.5026	2.5	BXNMDO	1	0.6157	1
240.4877	2.5	Twig	1	1.0136	1
243.4902	2.5	Moral	2	0.8042	2
246.4923	2.5	Chance	2	0.7057	2
249.4948	2.5	Reputation	2	1.2025	2
252.4969	2.5	Balance	1	2.0072	2
255.4988	2.5	Fang	1	0.7384	1
258.5175	2.5	Calmness	2	0.8187	2
261.4867	2.5	Accumulation	1	1.3714	2
264.4885	2.5	Zipper	1	0.5715	1
267.4907	2.5	Yet	2	1.3953	2
270.4932	2.5	LNROGU	1	0.8899	1
273.4956	2.5	wqhybf	2	0.5706	2
276.4974	2.5	QRGTUE	1	0.4699	1
279.4996	2.5	mcexlk	2	0.5477	2
282.5180	2.5	ZKKIGK	1	0.6712	1
285.5034	2.5	FTWMWT	1	1.0207	1
288.4901	2.5	XWSIHS	1	0.6331	1
291.4914	2.5	XVSFKC	1	0.5429	1
294.4933	2.5	ejgeaj	2	0.6338	2
297.4971	2.5	LPADTO	1	0.5320	1
300.4978	2.5	Alcohol	1	1.3145	1
303.5004	2.5	Anchor	1	0.7108	1
306.5020	2.5	Womb	1	0.8400	1
309.4876	2.5	Academy	1	1.6544	1
312.4897	2.5	Iris	1	1.4284	1
315.4918	2.5	Pony	1	0.8332	1
318.4940	2.5	Join	2	0.9490	2
321.4961	2.5	Ache	1	0.9749	2
324.4983	2.5	Turtle	1	0.6649	1
327.5004	2.5	Before	2	1.2566	2
330.5024	2.5	IFRQHC	1	1.0026	1
333.4882	2.5	FWSRXP	1	0.6139	1
336.4904	2.5	odgmfj	2	0.5667	2
339.4938	2.5	DWMVAL	1	0.4921	1
342.4956	2.5	rxztkm	2	0.5086	2
345.5133	2.5	akicxh	2	0.4839	2
348.4987	2.5	PFXMMA	1	0.4583	1
351.5009	2.5	VVUCWW	1	0.5972	1
354.4866	2.5	qadjmt	2	0.6004	2
357.4885	2.5	odibom	2	0.4195	2
