onset	duration	stimulus_string	response	response_time	correct_response
0.5016	2.5	Animal	1	2.4301	1
3.5191	2.5	Yacht	1	2.2834	1
6.4891	2.5	Mood	n/a	n/a	2
9.5068	2.5	Dentist	1	1.6897	1
12.4923	2.5	Baby	1	1.4465	1
15.4941	2.5	Club	1	1.1286	1
18.5124	2.5	Deficient	2	1.6873	2
21.5154	2.5	Behavior	2	1.2211	2
24.5168	2.5	Intellect	2	0.7448	2
27.5031	2.5	Hot	2	1.3597	1
30.5047	2.5	usfzsw	2	1.5040	2
33.5073	2.5	UYMRUA	1	0.6114	1
36.4927	2.5	FINLCP	1	0.4518	1
39.4950	2.5	uwacew	2	0.5687	2
42.5130	2.5	hqpfay	2	0.5808	2
45.5004	2.5	cibdvv	2	0.5273	2
48.5173	2.5	tmrnuj	2	0.3882	2
51.5047	2.5	UFCVLP	1	0.6430	1
54.5052	2.5	BHEOGM	1	0.5265	1
57.4917	2.5	iejalb	2	1.0538	2
60.4943	2.5	Aluminum	1	1.7335	1
63.4967	2.5	Definition	2	0.9228	2
66.5136	2.5	Challenge	2	0.8111	2
69.5013	2.5	Tunnel	1	0.8753	1
72.5019	2.5	Opinion	2	0.5959	2
75.5041	2.5	Background	2	0.7485	2
78.4896	2.5	Fuel	1	1.4491	1
81.4918	2.5	Vow	2	1.5299	2
84.5098	2.5	Gold	1	0.5937	1
87.4968	2.5	Cheek	1	0.6859	1
90.5142	2.5	JQBEBC	1	0.7325	1
93.5012	2.5	TQUAMB	1	0.3573	1
96.5185	2.5	PGEJFW	1	0.3583	1
99.5046	2.5	IAQQPL	1	0.4929	1
102.5066	2.5	ljaycz	2	0.5131	2
105.4930	2.5	SUMVLC	1	0.4918	1
108.4946	2.5	kkjmzq	2	0.4820	2
111.5134	2.5	IXHEFN	1	0.5483	1
114.4999	2.5	qtmlyv	2	0.6537	2
117.5010	2.5	HWOCDA	1	0.5956	1
120.5035	2.5	Ant	1	1.5592	1
123.4894	2.5	Pity	2	0.8452	2
126.4917	2.5	Adult	1	1.1110	1
129.4940	2.5	Extreme	2	0.7926	2
132.4948	2.5	Yard	1	0.9458	1
135.4983	2.5	Quality	2	0.9232	2
138.5000	2.5	Gift	1	0.7786	1
141.5027	2.5	Herb	1	0.8280	1
144.5047	2.5	Capacity	2	0.8697	2
147.5060	2.5	Ornament	n/a	n/a	1
150.4926	2.5	zefnpo	2	1.3250	2
153.4941	2.5	HJCYVN	1	0.5414	1
156.4968	2.5	lacqfu	2	0.6279	2
159.4988	2.5	bfnjvc	2	0.4397	2
162.5010	2.5	bqkoxc	2	0.4826	2
165.5188	2.5	zhuseg	2	0.4919	2
