onset	duration	stimulus_string	response	response_time	correct_response
0.5157	2.5	Animal	1	0.9789	1
3.5178	2.5	Yacht	1	1.2017	1
6.4868	2.5	Mood	1	0.7917	2
9.4905	2.5	Dentist	1	0.8830	1
12.4910	2.5	Baby	1	0.7446	1
15.4945	2.5	Club	2	0.7082	1
18.4956	2.5	Deficient	2	1.4060	2
21.5141	2.5	Behavior	2	0.8722	2
24.5163	2.5	Intellect	1	0.7433	2
27.5020	2.5	Hot	2	1.3954	1
30.5039	2.5	usfzsw	2	1.5505	2
33.5062	2.5	UYMRUA	1	0.8743	1
36.5082	2.5	FINLCP	1	0.6742	1
39.5105	2.5	uwacew	2	0.5152	2
42.5124	2.5	hqpfay	2	0.8983	2
45.5146	2.5	cibdvv	2	0.5317	2
48.5166	2.5	tmrnuj	2	0.5209	2
51.5186	2.5	UFCVLP	1	0.4649	1
54.4882	2.5	BHEOGM	1	0.4713	1
57.4909	2.5	iejalb	2	0.5865	2
60.4923	2.5	Aluminum	1	1.4601	1
63.5108	2.5	Definition	1	0.7416	2
66.5131	2.5	Challenge	1	1.2246	2
69.4997	2.5	Tunnel	1	0.7830	1
72.5009	2.5	Opinion	2	0.7517	2
75.5196	2.5	Background	1	1.4950	2
78.4884	2.5	Fuel	1	1.2280	1
81.4916	2.5	Vow	2	1.1789	2
84.4939	2.5	Gold	1	0.9656	1
87.4957	2.5	Cheek	1	0.8868	1
90.5136	2.5	JQBEBC	1	0.8506	1
93.5158	2.5	TQUAMB	1	0.4977	1
96.5014	2.5	PGEJFW	1	0.3642	1
99.5036	2.5	IAQQPL	1	0.4718	1
102.4892	2.5	ljaycz	2	0.7893	2
105.5078	2.5	SUMVLC	1	0.5517	1
108.4938	2.5	kkjmzq	2	0.9005	2
111.5119	2.5	IXHEFN	1	0.5164	1
114.4977	2.5	qtmlyv	2	0.6177	2
117.5011	2.5	HWOCDA	1	0.7863	1
120.5020	2.5	Ant	1	1.0824	1
123.4883	2.5	Pity	2	1.3851	2
126.4893	2.5	Adult	1	0.7978	1
129.5085	2.5	Extreme	2	1.0299	2
132.4939	2.5	Yard	1	0.7035	1
135.5126	2.5	Quality	2	0.8887	2
138.4981	2.5	Gift	1	1.2484	1
141.5008	2.5	Herb	1	1.0105	1
144.5029	2.5	Capacity	1	1.5026	2
147.5045	2.5	Ornament	1	1.5319	1
150.5069	2.5	zefnpo	2	1.4425	2
153.5091	2.5	HJCYVN	1	0.4024	1
156.4942	2.5	lacqfu	2	0.5472	2
159.5132	2.5	bfnjvc	2	0.6112	2
162.4988	2.5	bqkoxc	2	0.5746	2
165.5175	2.5	zhuseg	2	0.4969	2
168.5031	2.5	yvrfxr	2	0.4113	2
171.5051	2.5	gibsxk	2	0.4541	2
174.4909	2.5	pxtgjt	2	0.4385	2
177.5093	2.5	pcazyb	2	0.4073	2
180.4950	2.5	Failure	2	1.3063	2
183.5138	2.5	Unlimited	2	1.0536	2
186.5158	2.5	Zero	1	0.8476	2
189.5180	2.5	Persecution	1	1.1803	2
192.4871	2.5	Elm	1	1.2943	1
195.4896	2.5	Zoo	1	0.9656	1
198.4912	2.5	Gown	1	0.6812	1
201.5102	2.5	Talent	2	1.0422	2
204.4956	2.5	Social	2	1.0826	2
207.4987	2.5	Way	1	0.9207	2
210.5166	2.5	fptynb	2	1.0845	2
213.5036	2.5	YOMIUE	1	0.6277	1
216.4877	2.5	trqpml	2	0.5478	2
219.5064	2.5	xyarmc	2	0.6379	2
222.4918	2.5	FZHTDH	1	0.5285	1
225.5106	2.5	SCYHZD	1	0.6117	1
228.4961	2.5	olgmbo	2	0.6592	2
231.5151	2.5	SVFYXV	1	0.5113	1
234.5005	2.5	SYRNHH	1	0.4948	1
237.5191	2.5	BXNMDO	1	0.4574	1
240.4881	2.5	Twig	1	1.1812	1
243.5070	2.5	Moral	2	0.9272	2
246.4922	2.5	Chance	2	0.8470	2
249.5110	2.5	Reputation	2	1.2842	2
252.4968	2.5	Balance	1	1.4855	2
255.4998	2.5	Fang	1	0.8285	1
258.5011	2.5	Calmness	2	0.9905	2
261.5030	2.5	Accumulation	2	1.1452	2
264.4887	2.5	Zipper	1	1.2835	1
267.4907	2.5	Yet	1	1.1045	2
270.4940	2.5	LNROGU	1	1.0281	1
273.5119	2.5	wqhybf	2	0.5974	2
276.4975	2.5	QRGTUE	1	0.4798	1
279.5160	2.5	mcexlk	2	0.7332	2
282.5180	2.5	ZKKIGK	1	0.4941	1
285.5038	2.5	FTWMWT	1	0.4954	1
288.4900	2.5	XWSIHS	1	0.8611	1
291.4927	2.5	XVSFKC	1	0.4887	1
294.4943	2.5	ejgeaj	2	0.7289	2
297.4964	2.5	LPADTO	1	0.6640	1
300.4979	2.5	Alcohol	1	1.6124	1
303.5165	2.5	Anchor	1	1.0196	1
306.5021	2.5	Womb	1	0.9601	1
309.5043	2.5	Academy	1	0.9049	1
312.4898	2.5	Iris	1	0.9845	1
315.4934	2.5	Pony	1	0.8047	1
318.4942	2.5	Join	1	1.1700	2
321.4960	2.5	Ache	2	1.2382	2
324.4985	2.5	Turtle	1	0.7138	1
327.5173	2.5	Before	1	0.9097	2
330.5028	2.5	IFRQHC	1	0.7443	1
333.5048	2.5	FWSRXP	1	0.5433	1
336.4905	2.5	odgmfj	2	0.5056	2
339.5093	2.5	DWMVAL	1	0.4600	1
342.4947	2.5	rxztkm	2	0.5314	2
345.5135	2.5	akicxh	2	0.6943	2
348.4995	2.5	PFXMMA	1	0.5399	1
351.5021	2.5	VVUCWW	1	0.4830	1
354.5036	2.5	qadjmt	2	0.6564	2
357.5053	2.5	odibom	2	0.5497	2
