onset	duration	stimulus_string	response	response_time	correct_response
0.5164	2.5	Animal	1	1.2078	1
3.5016	2.5	Yacht	1	1.3183	1
6.4869	2.5	Mood	2	0.7848	2
9.5057	2.5	Dentist	1	0.7052	1
12.4927	2.5	Baby	1	0.7304	1
15.4938	2.5	Club	1	0.9292	1
18.4957	2.5	Deficient	2	1.2655	2
21.4982	2.5	Behavior	2	0.8327	2
24.4999	2.5	Intellect	2	0.8950	2
27.5021	2.5	Hot	1	1.1582	1
30.4874	2.5	usfzsw	2	2.4015	2
33.4899	2.5	UYMRUA	1	0.9711	1
36.5087	2.5	FINLCP	1	0.9543	1
39.5108	2.5	uwacew	2	0.7990	2
42.5129	2.5	hqpfay	2	0.8730	2
45.4983	2.5	cibdvv	2	0.7698	2
48.5003	2.5	tmrnuj	2	0.7718	2
51.5193	2.5	UFCVLP	1	0.8195	1
54.5050	2.5	BHEOGM	1	0.7717	1
57.5073	2.5	iejalb	2	0.7738	2
60.4929	2.5	Aluminum	1	1.4110	1
63.4945	2.5	Definition	2	1.1106	2
66.4966	2.5	Challenge	2	1.3251	2
69.5005	2.5	Tunnel	1	0.7834	1
72.5028	2.5	Opinion	2	0.8401	2
75.5031	2.5	Background	1	1.6378	2
78.4886	2.5	Fuel	1	0.7382	1
81.4905	2.5	Vow	2	1.2233	2
84.4933	2.5	Gold	1	0.6725	1
87.4959	2.5	Cheek	1	0.8338	1
90.5139	2.5	JQBEBC	1	0.8490	1
93.5007	2.5	TQUAMB	1	0.5651	1
96.5185	2.5	PGEJFW	1	0.6284	1
99.4870	2.5	IAQQPL	1	0.5868	1
102.4891	2.5	ljaycz	2	0.4648	2
105.5079	2.5	SUMVLC	1	0.6109	1
108.4948	2.5	kkjmzq	2	0.6500	2
111.5123	2.5	IXHEFN	1	0.5845	1
114.4979	2.5	qtmlyv	2	0.4820	2
117.4997	2.5	HWOCDA	1	0.5420	1
120.5020	2.5	Ant	1	1.4018	1
123.4885	2.5	Pity	2	1.1804	2
126.5067	2.5	Adult	1	0.6302	1
129.5089	2.5	Extreme	2	1.8928	2
132.4943	2.5	Yard	1	0.5824	1
135.4961	2.5	Quality	2	0.9616	2
138.4983	2.5	Gift	1	0.6766	1
141.5007	2.5	Herb	1	0.8001	1
144.5025	2.5	Capacity	2	0.9586	2
147.5050	2.5	Ornament	1	1.0389	1
150.5073	2.5	zefnpo	2	0.6195	2
153.4927	2.5	HJCYVN	1	0.4302	1
156.4947	2.5	lacqfu	2	0.5750	2
159.4967	2.5	bfnjvc	2	0.5351	2
162.4990	2.5	bqkoxc	2	0.7836	2
165.5010	2.5	zhuseg	2	0.6118	2
168.5036	2.5	yvrfxr	2	0.8272	2
171.4905	2.5	gibsxk	2	0.5283	2
174.4912	2.5	pxtgjt	2	0.7515	2
177.4931	2.5	pcazyb	2	0.6216	2
180.4951	2.5	Failure	2	1.1187	2
183.4972	2.5	Unlimited	2	1.2356	2
186.5159	2.5	Zero	1	1.0140	2
189.5179	2.5	Persecution	n/a	n/a	2
192.4877	2.5	Elm	1	0.8589	1
195.4895	2.5	Zoo	1	0.7070	1
198.4915	2.5	Gown	1	0.8154	1
201.4933	2.5	Talent	2	0.9995	2
204.5128	2.5	Social	2	1.6428	2
207.4992	2.5	Way	1	1.0495	2
210.5008	2.5	fptynb	2	0.8418	2
213.5192	2.5	YOMIUE	1	1.1565	1
216.4874	2.5	trqpml	2	0.5753	2
219.4911	2.5	xyarmc	2	0.7256	2
222.4924	2.5	FZHTDH	1	0.6562	1
225.5111	2.5	SCYHZD	1	0.5085	1
228.4964	2.5	olgmbo	2	1.1513	2
231.4983	2.5	SVFYXV	1	0.5954	1
234.5003	2.5	SYRNHH	1	0.8254	1
237.5027	2.5	BXNMDO	1	0.8970	1
240.4890	2.5	Twig	1	1.0187	1
243.5074	2.5	Moral	2	0.8633	2
246.4928	2.5	Chance	2	1.1412	2
249.4946	2.5	Reputation	2	0.9580	2
252.4968	2.5	Balance	2	1.3397	2
255.4989	2.5	Fang	1	0.7325	1
258.5009	2.5	Calmness	2	1.1477	2
261.5031	2.5	Accumulation	1	1.8184	2
264.4900	2.5	Zipper	1	0.7914	1
267.4912	2.5	Yet	1	1.0935	2
270.4932	2.5	LNROGU	1	1.3873	1
273.4953	2.5	wqhybf	2	0.6742	2
276.4973	2.5	QRGTUE	1	0.8393	1
279.4992	2.5	mcexlk	2	0.6485	2
282.5015	2.5	ZKKIGK	1	0.7769	1
285.4883	2.5	FTWMWT	1	1.6643	1
288.4905	2.5	XWSIHS	1	1.2128	1
291.4916	2.5	XVSFKC	1	0.8559	1
294.4935	2.5	ejgeaj	2	0.7492	2
297.4956	2.5	LPADTO	1	1.1529	1
300.5141	2.5	Alcohol	1	1.3726	1
303.5014	2.5	Anchor	1	1.0080	1
306.5029	2.5	Womb	1	0.8557	1
309.4878	2.5	Academy	1	0.8087	1
312.4898	2.5	Iris	1	0.8059	1
315.4920	2.5	Pony	1	0.9525	1
318.4950	2.5	Join	2	1.7136	2
321.4968	2.5	Ache	1	0.7327	2
324.5153	2.5	Turtle	1	0.9823	1
327.5008	2.5	Before	2	0.9447	2
330.5032	2.5	IFRQHC	1	0.8753	1
333.4883	2.5	FWSRXP	1	0.7253	1
336.4905	2.5	odgmfj	2	0.5619	2
339.5092	2.5	DWMVAL	1	0.5513	1
342.5116	2.5	rxztkm	2	0.8158	2
345.5137	2.5	akicxh	2	0.4887	2
348.5163	2.5	PFXMMA	1	1.2462	1
351.5012	2.5	VVUCWW	1	0.7584	1
354.5035	2.5	qadjmt	2	0.6301	2
357.4891	2.5	odibom	2	0.5535	2
