onset	duration	face	response	response_time	trial_type
1.2177	2.5	stimuli/Faces/TMWmale71neutral.bmp	2	1.1405	Subsequent_Miss
5.1875	2.5	stimuli/Faces/TMWfemale35neutral.bmp	2	0.6286	Subsequent_Hit
8.7729	2.5	stimuli/Faces/TSFWmale77neutral.bmp	2	0.6092	Subsequent_Miss
12.4088	2.5	stimuli/Faces/JWfemale50neutral.bmp	2	0.5917	Subsequent_Miss
16.0133	2.5	stimuli/Faces/JWmale73neutral.bmp	1	1.1339	Subsequent_Hit
19.2486	2.5	stimuli/Faces/JWfemale78-3neutral.bmp	1	0.9497	Subsequent_Hit
23.2354	2.5	stimuli/Faces/TMWmale32neutral.bmp	1	2.2256	Subsequent_Hit
26.4539	2.5	stimuli/Faces/EMBfemale22-3neutral.bmp	1	1.3610	Subsequent_Hit
29.9883	2.5	stimuli/Faces/JWmale69-2neutral.bmp	2	1.3458	Subsequent_Miss
33.9925	2.5	stimuli/Faces/JWmale89neutral.bmp	2	1.0497	Subsequent_Hit
37.1777	2.5	stimuli/Faces/TMWmale20-4neutral.bmp	1	1.5873	Subsequent_Miss
40.3793	2.5	stimuli/Faces/EMWmale40neutral.bmp	2	1.3478	Subsequent_Miss
43.4832	2.5	stimuli/Faces/TSFBmale77neutral.bmp	2	1.7402	Subsequent_Hit
46.6833	2.5	stimuli/Faces/TSFBfemale63neutral.bmp	1	1.1448	Subsequent_Miss
49.8191	2.5	stimuli/Faces/TMBfemale41neutral.bmp	2	0.9679	Subsequent_Hit
53.0549	2.5	stimuli/Faces/EMBmale26neutral.bmp	2	1.1143	Subsequent_Hit
56.1249	2.5	stimuli/Faces/JWfemale42neutral.bmp	2	0.8751	Subsequent_Miss
59.2763	2.5	stimuli/Faces/TSFWmale57neutral.bmp	2	1.3827	Subsequent_Miss
62.7452	2.5	stimuli/Faces/EMWfemale18-2neutral.bmp	1	0.9929	Subsequent_Hit
66.0321	2.5	stimuli/Faces/JWmale83neutral.bmp	1	1.5389	Subsequent_Hit
69.0849	2.5	stimuli/Faces/JWmale66neutral.bmp	1	1.2330	Subsequent_Hit
72.6523	2.5	stimuli/Faces/TSFBfemale63-2neutral.bmp	2	1.7529	Subsequent_Miss
76.5385	2.5	stimuli/Faces/JWfemale74neutral.bmp	2	0.9185	Subsequent_Miss
80.3417	2.5	stimuli/Faces/EMWfemale22neutral.bmp	1	0.7754	Subsequent_Hit
83.5109	2.5	stimuli/Faces/WBfemale47neutral.bmp	1	0.7992	Subsequent_Miss
86.6633	2.5	stimuli/Faces/TSFBfemale67neutral.bmp	2	0.9430	Subsequent_Hit
90.1823	2.5	stimuli/Faces/TSFWmale67-2neutral.bmp	2	1.3879	Subsequent_Miss
93.4528	2.5	stimuli/Faces/TSFBfemale65-3neutral.bmp	2	1.3304	Subsequent_Hit
97.1541	2.5	stimuli/Faces/EMBmale20neutral.bmp	2	1.7401	Subsequent_Hit
100.4715	2.5	stimuli/Faces/JWmale71neutral.bmp	2	1.9895	Subsequent_Hit
104.3439	2.5	stimuli/Faces/TMWmale37neutral.bmp	2	2.0500	Subsequent_Hit
108.3444	2.5	stimuli/Faces/EMBfemale22-4neutral.bmp	2	1.8636	Subsequent_Miss
111.7815	2.5	stimuli/Faces/JWfemale67-4neutral.bmp	1	1.1908	Subsequent_Miss
115.1491	2.5	stimuli/Faces/EMBfemale21neutral.bmp	1	0.8611	Subsequent_Miss
118.6519	2.5	stimuli/Faces/JWfemale77neutral.bmp	n/a	n/a	Subsequent_NoResp
122.2212	2.5	stimuli/Faces/TSFWmale75-3neutral.bmp	1	0.7358	Subsequent_Miss
126.0759	2.5	stimuli/Faces/JWfemale65-2neutral.bmp	2	0.8973	Subsequent_Miss
129.5773	2.5	stimuli/Faces/TMWmale37-2neutral.bmp	2	1.2071	Subsequent_Hit
133.3626	2.5	stimuli/Faces/EMBfemale22neutral.bmp	1	1.4443	Subsequent_Hit
136.8981	2.5	stimuli/Faces/EMWmale19neutral.bmp	1	1.8599	Subsequent_Miss
140.8011	2.5	stimuli/Faces/EMBfemale21-4neutral.bmp	2	0.8491	Subsequent_Miss
144.6047	2.5	stimuli/Faces/TMWmale79neutral.bmp	2	1.5106	Subsequent_Hit
148.2898	2.5	stimuli/Faces/JWfemale82-2neutral.bmp	2	1.1087	Subsequent_Hit
151.3100	2.5	stimuli/Faces/TSFAmale68neutral.bmp	2	1.0199	Subsequent_Hit
155.0632	2.5	stimuli/Faces/JWmale80neutral.bmp	1	1.1328	Subsequent_Miss
158.0982	2.5	stimuli/Faces/Wmale_55.bmp	1	1.2419	Subsequent_Miss
161.8340	2.5	stimuli/Faces/TSFWmale66-2neutral.bmp	2	2.0578	Subsequent_Miss
165.7523	2.5	stimuli/Faces/EMIfemale25neutral.bmp	2	2.3747	Subsequent_Miss
169.4884	2.5	stimuli/Faces/JWfemale48neutral.bmp	2	0.7617	Subsequent_Miss
173.2414	2.5	stimuli/Faces/TMBmale21neutral.bmp	1	1.5298	Subsequent_Miss
176.8939	2.5	stimuli/Faces/TMWmale43neutral.bmp	1	0.8141	Subsequent_Miss
180.1294	2.5	stimuli/Faces/TMBmale24neutral.bmp	2	1.3346	Subsequent_Hit
183.9497	2.5	stimuli/Faces/TSFWmale68-2neutral.bmp	1	1.9232	Subsequent_Hit
187.3359	2.5	stimuli/Faces/EMImale25-2neutral.bmp	n/a	n/a	Subsequent_NoResp
191.1047	2.5	stimuli/Faces/JWmale76neutral.bmp	2	1.0493	Subsequent_Miss
