onset	duration	stimulus_string	response	response_time	correct_response
0.5007	2.5	Animal	1	1.8530	1
3.5029	2.5	Yacht	1	0.9117	1
6.4717	2.5	Mood	2	0.7291	2
9.4904	2.5	Dentist	1	0.7402	1
12.4760	2.5	Baby	1	0.9237	1
15.4783	2.5	Club	1	1.3293	1
18.4814	2.5	Deficient	2	1.2174	2
21.4836	2.5	Behavior	2	0.7200	2
24.4845	2.5	Intellect	2	1.0522	2
27.4866	2.5	Hot	2	1.2674	1
30.4888	2.5	usfzsw	2	1.4299	2
33.4910	2.5	UYMRUA	1	0.8856	1
36.4764	2.5	FINLCP	1	0.6034	1
39.4785	2.5	uwacew	2	0.5421	2
42.4975	2.5	hqpfay	2	0.6220	2
45.5157	2.5	cibdvv	2	0.5810	2
48.4862	2.5	tmrnuj	2	0.5505	2
51.4886	2.5	UFCVLP	1	0.4351	1
54.4736	2.5	BHEOGM	1	0.4510	1
57.4748	2.5	iejalb	2	0.5839	2
60.4783	2.5	Aluminum	1	1.0625	1
63.4802	2.5	Definition	2	0.7305	2
66.4834	2.5	Challenge	2	0.9965	2
69.4839	2.5	Tunnel	1	0.8627	1
72.4857	2.5	Opinion	2	0.7481	2
75.5045	2.5	Background	2	1.3262	2
78.4900	2.5	Fuel	1	1.0814	1
81.4754	2.5	Vow	2	1.4593	2
84.4944	2.5	Gold	1	0.7763	1
87.4805	2.5	Cheek	1	0.7783	1
90.4984	2.5	JQBEBC	1	1.0794	1
93.4852	2.5	TQUAMB	1	0.6475	1
96.4874	2.5	PGEJFW	1	0.5893	1
99.4729	2.5	IAQQPL	1	0.6997	1
102.4750	2.5	ljaycz	2	0.6118	2
105.4760	2.5	SUMVLC	1	0.5968	1
108.4790	2.5	kkjmzq	2	0.9278	2
111.4971	2.5	IXHEFN	1	0.5116	1
114.4835	2.5	qtmlyv	2	0.5733	2
117.4863	2.5	HWOCDA	1	0.6052	1
120.4869	2.5	Ant	1	0.6506	1
123.4723	2.5	Pity	2	0.7854	2
126.4760	2.5	Adult	1	0.7204	1
129.4781	2.5	Extreme	2	1.4674	2
132.4791	2.5	Yard	1	0.8416	1
135.4822	2.5	Quality	2	0.7325	2
138.4829	2.5	Gift	1	0.9979	1
141.4853	2.5	Herb	1	0.9232	1
144.4888	2.5	Capacity	2	0.7470	2
147.4895	2.5	Ornament	1	0.7580	1
150.4761	2.5	zefnpo	2	0.8735	2
153.4785	2.5	HJCYVN	1	0.6342	1
156.4807	2.5	lacqfu	2	0.5180	2
159.4828	2.5	bfnjvc	2	0.5988	2
162.4830	2.5	bqkoxc	2	0.5394	2
165.4869	2.5	zhuseg	2	0.6988	2
168.4880	2.5	yvrfxr	2	0.5276	2
171.4745	2.5	gibsxk	2	0.5692	2
174.4923	2.5	pxtgjt	2	0.4684	2
177.4792	2.5	pcazyb	2	0.5854	2
180.4807	2.5	Failure	2	0.9459	2
183.4834	2.5	Unlimited	2	1.0281	2
186.5009	2.5	Zero	2	1.6317	2
189.4867	2.5	Persecution	2	0.8878	2
192.4877	2.5	Elm	1	0.7018	1
195.4741	2.5	Zoo	1	0.5855	1
198.4752	2.5	Gown	1	0.8472	1
201.4786	2.5	Talent	2	0.7718	2
204.4805	2.5	Social	2	0.8983	2
207.4824	2.5	Way	2	1.0012	2
210.4860	2.5	fptynb	2	0.8384	2
213.4879	2.5	YOMIUE	1	0.5346	1
216.4738	2.5	trqpml	2	0.6057	2
219.4753	2.5	xyarmc	2	0.7211	2
222.4779	2.5	FZHTDH	1	0.7888	1
225.4803	2.5	SCYHZD	1	0.7034	1
228.4810	2.5	olgmbo	2	0.6136	2
231.4831	2.5	SVFYXV	1	0.5752	1
234.4853	2.5	SYRNHH	1	0.4752	1
237.4885	2.5	BXNMDO	1	0.5000	1
240.4730	2.5	Twig	1	1.3976	1
243.4759	2.5	Moral	2	0.7715	2
246.4788	2.5	Chance	2	0.7517	2
249.4961	2.5	Reputation	2	0.8514	2
252.4828	2.5	Balance	2	0.6789	2
255.4837	2.5	Fang	1	0.7067	1
258.4872	2.5	Calmness	2	0.7625	2
261.4880	2.5	Accumulation	2	0.8536	2
264.4740	2.5	Zipper	1	0.5533	1
267.4765	2.5	Yet	2	1.1330	2
270.4777	2.5	LNROGU	1	0.7119	1
273.4807	2.5	wqhybf	2	0.5139	2
276.4988	2.5	QRGTUE	1	0.7425	1
279.4858	2.5	mcexlk	2	0.6216	2
282.4865	2.5	ZKKIGK	1	0.5828	1
285.4728	2.5	FTWMWT	1	0.6617	1
288.4751	2.5	XWSIHS	1	0.5645	1
291.4761	2.5	XVSFKC	n/a	n/a	1
294.4785	2.5	ejgeaj	2	0.5868	2
297.4817	2.5	LPADTO	1	0.6329	1
300.4838	2.5	Alcohol	1	1.0337	1
303.4859	2.5	Anchor	1	0.6996	1
306.4872	2.5	Womb	1	0.9145	1
309.4718	2.5	Academy	1	1.0288	1
312.4747	2.5	Iris	1	0.7657	1
315.4768	2.5	Pony	1	0.6107	1
318.4791	2.5	Join	2	0.7204	2
321.4811	2.5	Ache	2	0.9115	2
324.4845	2.5	Turtle	1	0.6539	1
327.4853	2.5	Before	2	0.7981	2
330.5043	2.5	IFRQHC	1	0.6425	1
333.4733	2.5	FWSRXP	1	0.5241	1
336.4764	2.5	odgmfj	2	0.4623	2
339.4785	2.5	DWMVAL	1	0.4718	1
342.4806	2.5	rxztkm	2	0.4449	2
345.4830	2.5	akicxh	2	0.4424	2
348.4850	2.5	PFXMMA	1	0.5325	1
351.4862	2.5	VVUCWW	1	0.4832	1
354.4726	2.5	qadjmt	2	0.6019	2
357.4736	2.5	odibom	2	0.4729	2
