onset	duration	word	response	response_time	trial_type
1.0175	2.5	Necklace	1	2.0021	Subsequent_Miss
4.4034	2.5	Lemonade	1	0.7191	Subsequent_Hit
8.3395	2.5	Pond	2	1.0178	Subsequent_Hit
12.2927	2.5	Pie	1	0.6929	Subsequent_Hit
16.2452	2.5	Cream	1	0.8023	Subsequent_Hit
20.0477	2.5	Clown	2	0.9337	Subsequent_Hit
23.2503	2.5	Water	1	1.1593	Subsequent_Hit
27.1197	2.5	Girl	1	1.0908	Subsequent_Hit
30.6724	2.5	Pillow	1	0.7561	Subsequent_Hit
34.2749	2.5	Rope	2	0.8936	Subsequent_Hit
38.2781	2.5	Whale	1	1.1334	Subsequent_Hit
42.0302	2.5	Beach	1	0.9463	Subsequent_Hit
45.9501	2.5	Stew	1	1.0892	Subsequent_Hit
49.5528	2.5	Cereal	2	1.0707	Subsequent_Hit
52.7715	2.5	Honey	1	0.8248	Subsequent_Hit
56.3907	2.5	Collar	2	0.9839	Subsequent_Hit
59.7437	2.5	Walnut	1	1.2208	Subsequent_Hit
63.5464	2.5	Chair	1	1.2680	Subsequent_Hit
67.3987	2.5	Ice	1	1.7318	Subsequent_Hit
70.9511	2.5	Hammer	2	1.0054	Subsequent_Hit
74.3706	2.5	Snake	2	1.4168	Subsequent_Hit
77.4232	2.5	Bean	1	1.9773	Subsequent_Hit
80.8586	2.5	Balloon	1	0.8907	Subsequent_Hit
84.5780	2.5	Bread	1	1.0695	Subsequent_Miss
87.8137	2.5	Gravy	2	1.0697	Subsequent_Hit
91.0494	2.5	Shed	2	1.3372	Subsequent_Hit
94.7021	2.5	Thumb	2	1.2833	Subsequent_Hit
97.8539	2.5	Mountain	1	0.9217	Subsequent_Hit
101.3236	2.5	Chicken	1	0.9319	Subsequent_Hit
105.0094	2.5	Ink	1	1.0369	Subsequent_Hit
108.7120	2.5	Wool	1	1.1585	Subsequent_Hit
112.6815	2.5	Film	2	1.6238	Subsequent_Hit
116.4342	2.5	Clothes	1	1.1032	Subsequent_Hit
120.0698	2.5	Pear	1	1.4548	Subsequent_Hit
123.3560	2.5	Meal	1	0.9843	Subsequent_Hit
126.9082	2.5	Soup	1	1.0911	Subsequent_Hit
130.2608	2.5	Skunk	2	1.0157	Subsequent_Hit
133.7637	2.5	Mud	2	1.0897	Subsequent_Hit
136.8658	2.5	Belt	2	1.1527	Subsequent_Hit
140.2345	2.5	Lamb	1	0.9698	Subsequent_Hit
144.2211	2.5	Ball	1	1.2750	Subsequent_Hit
147.4903	2.5	Skirt	2	1.3761	Subsequent_Hit
150.6585	2.5	Soda	1	1.0450	Subsequent_Hit
154.0946	2.5	Rat	2	1.0617	Subsequent_Hit
158.0971	2.5	Head	1	1.0515	Subsequent_Miss
161.5834	2.5	Eye	2	1.4960	Subsequent_Hit
164.7022	2.5	Cigarette	2	0.7452	Subsequent_Hit
167.9703	2.5	Umbrella	1	0.8020	Subsequent_Hit
171.3740	2.5	Lemon	1	1.3084	Subsequent_Hit
174.6918	2.5	Sun	1	0.5506	Subsequent_Hit
177.7784	2.5	Weed	2	0.7472	Subsequent_Hit
181.4313	2.5	Cheese	1	1.1711	Subsequent_Hit
184.8502	2.5	Rabbit	1	0.6942	Subsequent_Hit
188.2525	2.5	Chestnut	1	1.1061	Subsequent_Hit
191.8720	2.5	Fur	1	1.4305	Subsequent_Hit
194.9409	2.5	Seed	1	0.7696	Subsequent_Hit
198.3104	2.5	Toe	2	0.6972	Subsequent_Hit
202.1794	2.5	Flag	2	0.8720	Subsequent_Hit
206.0650	2.5	Door	2	1.6903	Subsequent_Hit
209.1343	2.5	Fox	1	0.6791	Subsequent_Hit
212.7201	2.5	Potato	1	1.1703	Subsequent_Hit
216.5398	2.5	Bed	1	0.9138	Subsequent_Hit
220.4423	2.5	Garden	1	1.0230	Subsequent_Hit
224.2286	2.5	Sparrow	1	0.8817	Subsequent_Hit
227.7976	2.5	Blanket	1	1.1581	Subsequent_Hit
231.2671	2.5	Bath	2	1.0474	Subsequent_Hit
235.1529	2.5	Camera	2	1.5635	Subsequent_Hit
238.4720	2.5	Jeep	2	0.8624	Subsequent_Hit
241.5242	2.5	Onion	2	1.4212	Subsequent_Hit
244.6933	2.5	Elbow	2	2.0321	Subsequent_Hit
247.7286	2.5	Milk	1	0.6496	Subsequent_Hit
250.9145	2.5	Rocket	2	2.0567	Subsequent_Hit
254.1998	2.5	Tongue	2	1.0535	Subsequent_Hit
257.6859	2.5	Penny	1	1.3154	Subsequent_Hit
261.2218	2.5	Telephone	2	1.0637	Subsequent_Hit
264.6741	2.5	Grape	2	1.1561	Subsequent_Hit
267.8767	2.5	Banana	2	1.0138	Subsequent_Hit
271.0624	2.5	Blood	2	0.9751	Subsequent_Hit
274.7138	2.5	Button	1	1.5447	Subsequent_Hit
277.7170	2.5	Thread	1	2.2652	Subsequent_Hit
281.5531	2.5	Drum	1	1.0912	Subsequent_Hit
284.6883	2.5	Asparagus	1	0.9960	Subsequent_Hit
288.6580	2.5	Tomato	1	1.1932	Subsequent_Hit
292.4271	2.5	Limousine	2	1.2872	Subsequent_Hit
296.1307	2.5	Jaw	1	1.4994	Subsequent_Hit
299.2156	2.5	Rum	2	0.7515	Subsequent_Hit
302.9347	2.5	Bandage	2	0.8226	Subsequent_Hit
306.8544	2.5	Beetle	2	1.3010	Subsequent_Hit
310.6574	2.5	Pants	1	1.0142	Subsequent_Hit
313.8096	2.5	Lamp	1	0.9609	Subsequent_Hit
317.8125	2.5	Cookie	1	0.9198	Subsequent_Hit
321.4314	2.5	Peach	2	1.0200	Subsequent_Hit
324.5005	2.5	Birch	1	1.2397	Subsequent_Hit
327.8027	2.5	Van	2	0.8566	Subsequent_Hit
331.6219	2.5	Lion	n/a	n/a	Subsequent_NoResp
334.9239	2.5	Pin	2	1.2005	Subsequent_Hit
338.4271	2.5	Pencil	1	1.0052	Subsequent_Hit
342.1797	2.5	Walrus	2	0.8575	Subsequent_Hit
345.8990	2.5	Handkerchief	2	1.5364	Subsequent_Hit
349.1183	2.5	Sheet	1	0.9089	Subsequent_Hit
