onset	duration	word	response	response_time	trial_type
1.4179	2.5	Pedal	1	0.8562	Hit
5.1039	2.5	Carrot	1	0.8095	Hit
8.5231	2.5	Tent	2	2.2471	CR
11.6253	2.5	Peach	2	1.6212	CR
14.6937	2.5	Bracelet	2	1.2127	CR
17.9468	2.5	Rum	2	0.9005	CR
21.1489	2.5	Mirror	2	1.1355	CR
24.3179	2.5	Milk	2	1.0135	CR
27.8537	2.5	Toe	1	0.6825	Hit
31.3062	2.5	Hand	2	1.2311	CR
35.0089	2.5	Fox	1	0.9677	Hit
38.6436	2.5	Stew	1	0.7447	Hit
42.2140	2.5	Jersey	1	0.7251	Hit
45.9834	2.5	Car	1	1.0949	Hit
49.5855	2.5	Window	1	0.8988	Hit
53.5554	2.5	Mountain	1	0.8490	Hit
57.2580	2.5	Radio	1	0.9372	Hit
60.5771	2.5	Banana	2	1.1371	CR
64.0129	2.5	Tomato	2	1.3814	CR
67.5154	2.5	Sparrow	2	1.1058	CR
71.1849	2.5	Shrimp	1	0.9074	Hit
74.4543	2.5	Wool	2	2.3133	CR
77.8561	2.5	Asparagus	2	1.0086	CR
81.2254	2.5	Hat	2	1.8259	CR
84.7443	2.5	Mud	1	0.9029	Hit
88.0802	2.5	Beach	2	1.8423	CR
91.8827	2.5	Lemonade	1	1.0124	Hit
95.8690	2.5	Chalk	1	0.7870	Hit
99.7052	2.5	Nose	1	0.9186	Hit
103.0242	2.5	Ankle	2	1.8121	CR
106.8770	2.5	Lamb	1	0.7372	Hit
110.5298	2.5	Door	1	1.0377	Hit
113.8321	2.5	Clown	2	1.5801	CR
117.0676	2.5	Diamond	2	1.3376	CR
120.8537	2.5	Cheese	1	0.8143	Hit
124.5728	2.5	Curler	1	0.9884	Hit
128.0590	2.5	Sofa	2	1.1453	CR
131.4280	2.5	Apple	n/a	n/a	NoResp
134.5802	2.5	Cereal	2	1.9754	CR
138.1829	2.5	Rat	1	0.9904	Hit
142.1198	2.5	Sheep	1	0.7354	Hit
145.3381	2.5	Eye	2	2.4661	CR
148.5904	2.5	Rabbit	2	1.0699	CR
151.8928	2.5	Bath	2	1.6123	CR
155.3286	2.5	Sun	2	1.7247	CR
159.2146	2.5	Cement	1	0.8435	Hit
162.4668	2.5	Bridge	n/a	n/a	NoResp
166.4697	2.5	Vegetable	1	0.6565	Hit
169.6733	2.5	Blanket	n/a	n/a	NoResp
172.7910	2.5	Potato	2	1.1023	CR
175.8100	2.5	Spoon	2	1.2643	CR
179.1955	2.5	Bandage	2	1.2555	CR
183.2151	2.5	Stomach	1	0.8810	Hit
186.8512	2.5	Broom	1	0.6840	Hit
190.6203	2.5	Jeep	1	0.8168	Hit
194.0735	2.5	Ink	2	1.6958	CR
197.9759	2.5	Duck	1	0.7822	Hit
201.4782	2.5	Glove	2	1.4737	CR
205.4648	2.5	Needle	1	0.8253	Hit
209.0671	2.5	Garlic	1	0.7000	Hit
212.4199	2.5	Beef	2	1.0763	CR
215.4729	2.5	Fruit	1	2.4602	FA
218.6563	2.5	Garden	n/a	n/a	NoResp
222.6102	2.5	Rug	1	0.7108	Hit
226.4797	2.5	Coffee	1	0.9722	Hit
229.5821	2.5	Pill	2	0.7971	CR
233.1676	2.5	Collar	1	0.9403	Hit
237.1040	2.5	Jaw	1	0.8781	Hit
240.1560	2.5	Brick	2	1.5521	CR
243.6254	2.5	Weed	2	1.8490	CR
247.5947	2.5	Earthworm	1	0.8804	Hit
250.7468	2.5	Steak	2	0.9485	CR
254.4999	2.5	Snow	1	2.3061	Hit
258.3025	2.5	Butter	1	0.6855	Hit
261.7047	2.5	Pencil	2	1.6144	CR
265.4243	2.5	Pear	n/a	n/a	NoResp
269.2437	2.5	Pie	1	0.7883	Hit
272.7459	2.5	Mouse	2	1.5221	CR
276.5655	2.5	Water	2	1.3075	Miss
280.1349	2.5	Cork	1	0.8421	Hit
283.1867	2.5	Chestnut	2	1.4974	CR
286.5395	2.5	Harbour	2	1.1965	CR
290.4423	2.5	Hammer	1	0.8518	Hit
293.5781	2.5	Head	2	2.1479	CR
297.2800	2.5	Painting	1	0.8541	Hit
300.8329	2.5	Limousine	1	0.8390	Hit
304.3523	2.5	Frost	1	0.7968	Hit
308.0214	2.5	Necklace	1	0.7285	Hit
311.2737	2.5	Blood	2	1.0933	CR
314.4091	2.5	Walnut	2	1.9390	CR
318.3123	2.5	Wood	1	0.8289	Hit
321.3810	2.5	Frog	2	2.2982	CR
325.1338	2.5	Button	1	0.9112	Hit
328.9864	2.5	Tea	1	0.6909	Hit
332.1722	2.5	Sugar	2	0.8789	CR
335.7911	2.5	Egg	1	1.4300	Hit
338.8270	2.5	Glass	2	1.5589	CR
341.9290	2.5	Mattress	2	1.6381	CR
345.3480	2.5	Orange	2	1.1020	CR
349.2177	2.5	Cream	2	1.1943	Miss
