onset	duration	stimulus_string	response	response_time	correct_response
0.5171	2.5	Animal	1	1.9200	1
3.5194	2.5	Yacht	1	1.6158	1
6.4893	2.5	Mood	2	1.7456	2
9.4913	2.5	Dentist	1	1.0829	1
12.4931	2.5	Baby	1	0.7219	1
15.5115	2.5	Club	1	0.7064	1
18.5136	2.5	Deficient	2	2.2636	2
21.5159	2.5	Behavior	2	0.8703	2
24.5179	2.5	Intellect	2	0.8082	2
27.5032	2.5	Hot	2	2.3369	1
30.5055	2.5	usfzsw	2	1.8977	2
33.5077	2.5	UYMRUA	1	0.8865	1
36.4950	2.5	FINLCP	1	0.8480	1
39.4954	2.5	uwacew	2	0.7115	2
42.5141	2.5	hqpfay	2	1.2329	2
45.5007	2.5	cibdvv	2	0.9455	2
48.5184	2.5	tmrnuj	2	0.9496	2
51.5053	2.5	UFCVLP	1	0.9027	1
54.5061	2.5	BHEOGM	1	0.4471	1
57.4915	2.5	iejalb	2	0.5766	2
60.5103	2.5	Aluminum	1	2.4368	1
63.4970	2.5	Definition	2	0.8231	2
66.4987	2.5	Challenge	2	1.8616	2
69.5019	2.5	Tunnel	1	0.9052	1
72.5032	2.5	Opinion	2	0.6398	2
75.5045	2.5	Background	1	1.8054	2
78.4915	2.5	Fuel	1	1.2836	1
81.4929	2.5	Vow	1	2.4123	2
84.5109	2.5	Gold	1	0.7900	1
87.4971	2.5	Cheek	1	0.9010	1
90.5152	2.5	JQBEBC	1	0.8897	1
93.5016	2.5	TQUAMB	1	0.6015	1
96.5196	2.5	PGEJFW	1	0.6025	1
99.4883	2.5	IAQQPL	1	0.7377	1
102.5072	2.5	ljaycz	2	0.6968	2
105.4939	2.5	SUMVLC	1	0.4220	1
108.5116	2.5	kkjmzq	2	0.8815	2
111.5137	2.5	IXHEFN	1	0.6874	1
114.5159	2.5	qtmlyv	2	0.8002	2
117.5024	2.5	HWOCDA	1	0.5696	1
120.5202	2.5	Ant	1	1.6489	1
123.4888	2.5	Pity	2	1.0293	2
126.4925	2.5	Adult	1	0.7356	1
129.4944	2.5	Extreme	2	1.1545	2
132.4961	2.5	Yard	1	1.0260	1
135.5142	2.5	Quality	2	1.2130	2
138.5164	2.5	Gift	1	0.6877	1
141.5019	2.5	Herb	1	0.7710	1
144.5207	2.5	Capacity	1	0.7304	2
147.5062	2.5	Ornament	1	1.5539	1
150.4933	2.5	zefnpo	n/a	n/a	2
153.4939	2.5	HJCYVN	1	0.6340	1
156.5127	2.5	lacqfu	2	0.5183	2
159.5148	2.5	bfnjvc	2	0.4814	2
162.5020	2.5	bqkoxc	2	0.4660	2
165.5191	2.5	zhuseg	2	0.4300	2
168.4894	2.5	yvrfxr	2	0.5715	2
171.4911	2.5	gibsxk	2	0.5579	2
174.4937	2.5	pxtgjt	2	0.3823	2
177.4956	2.5	pcazyb	2	0.4374	2
180.5133	2.5	Failure	2	1.7608	2
183.5154	2.5	Unlimited	2	1.1046	2
186.5175	2.5	Zero	2	2.0666	2
189.5199	2.5	Persecution	2	1.5952	2
192.4891	2.5	Elm	1	1.0799	1
195.4912	2.5	Zoo	1	1.1289	1
198.4930	2.5	Gown	1	1.1800	1
201.5117	2.5	Talent	2	1.2953	2
204.4988	2.5	Social	2	2.0162	2
207.4993	2.5	Way	1	1.8847	2
210.5182	2.5	fptynb	2	0.8731	2
213.5037	2.5	YOMIUE	1	0.6596	1
216.4908	2.5	trqpml	2	0.5371	2
219.4923	2.5	xyarmc	2	0.6095	2
222.5100	2.5	FZHTDH	1	0.5300	1
225.4972	2.5	SCYHZD	1	0.5958	1
228.4986	2.5	olgmbo	2	1.2943	2
231.5166	2.5	SVFYXV	1	0.6323	1
234.5188	2.5	SYRNHH	1	0.4951	1
237.5055	2.5	BXNMDO	1	0.4956	1
240.4903	2.5	Twig	1	1.5076	1
243.4927	2.5	Moral	2	0.8552	2
246.4956	2.5	Chance	2	1.1392	2
249.5128	2.5	Reputation	2	1.1372	2
252.5000	2.5	Balance	1	2.4649	2
255.5003	2.5	Fang	1	0.7777	1
258.5193	2.5	Calmness	2	1.1658	2
261.5047	2.5	Accumulation	2	0.9023	2
264.5068	2.5	Zipper	1	0.7262	1
267.5091	2.5	Yet	2	1.1227	2
270.4959	2.5	LNROGU	1	0.8220	1
273.5133	2.5	wqhybf	2	0.7066	2
276.5154	2.5	QRGTUE	1	0.5616	1
279.5017	2.5	mcexlk	2	0.6473	2
282.5198	2.5	ZKKIGK	1	0.4472	1
285.5052	2.5	FTWMWT	1	0.4746	1
288.5074	2.5	XWSIHS	1	0.6665	1
291.4937	2.5	XVSFKC	1	0.5621	1
294.5118	2.5	ejgeaj	2	0.6634	2
297.4973	2.5	LPADTO	1	0.7445	1
300.5161	2.5	Alcohol	1	1.9879	1
303.5026	2.5	Anchor	1	0.8115	1
306.5048	2.5	Womb	1	1.1070	1
309.5059	2.5	Academy	1	0.9879	1
312.4925	2.5	Iris	1	1.0353	1
315.4934	2.5	Pony	1	0.7604	1
318.4961	2.5	Join	2	1.0449	2
321.4978	2.5	Ache	2	1.4811	2
324.5018	2.5	Turtle	1	0.6050	1
327.5028	2.5	Before	2	1.2210	2
330.5042	2.5	IFRQHC	1	0.5337	1
333.4910	2.5	FWSRXP	1	0.6129	1
336.4933	2.5	odgmfj	2	0.4446	2
339.4948	2.5	DWMVAL	1	0.5150	1
342.5129	2.5	rxztkm	2	0.5610	2
345.4999	2.5	akicxh	2	0.6461	2
348.5018	2.5	PFXMMA	1	0.4962	1
351.5026	2.5	VVUCWW	1	0.5552	1
354.4896	2.5	qadjmt	2	0.5707	2
357.4912	2.5	odibom	2	0.4986	2
