onset	duration	stimulus_string	response	response_time	correct_response
0.5004	2.5	Animal	n/a	n/a	1
3.5025	2.5	Yacht	1	1.1113	1
6.4877	2.5	Mood	2	1.7701	2
9.4906	2.5	Dentist	1	1.6070	1
12.4929	2.5	Baby	1	0.8679	1
15.5118	2.5	Club	1	1.0069	1
18.4965	2.5	Deficient	2	0.9732	2
21.4988	2.5	Behavior	2	1.4399	2
24.5009	2.5	Intellect	2	0.6008	2
27.5043	2.5	Hot	2	0.7295	1
30.5055	2.5	usfzsw	2	1.3083	2
33.5075	2.5	UYMRUA	1	0.5221	1
36.4929	2.5	FINLCP	1	0.6049	1
39.4949	2.5	uwacew	2	0.5867	2
42.5138	2.5	hqpfay	2	0.4960	2
45.5001	2.5	cibdvv	2	0.5007	2
48.5183	2.5	tmrnuj	2	0.4524	2
51.5043	2.5	UFCVLP	1	0.5613	1
54.4894	2.5	BHEOGM	1	0.4362	1
57.4913	2.5	iejalb	2	0.5776	2
60.4934	2.5	Aluminum	1	1.0762	1
63.4954	2.5	Definition	2	0.8283	2
66.4988	2.5	Challenge	2	0.7747	2
69.5002	2.5	Tunnel	1	0.6478	1
72.5021	2.5	Opinion	2	0.6615	2
75.5046	2.5	Background	2	0.9371	2
78.4914	2.5	Fuel	1	0.6253	1
81.4935	2.5	Vow	2	0.7994	2
84.5111	2.5	Gold	1	0.5908	1
87.4962	2.5	Cheek	1	0.8816	1
90.4983	2.5	JQBEBC	1	0.7714	1
93.5173	2.5	TQUAMB	1	0.7062	1
96.5196	2.5	PGEJFW	1	0.4962	1
99.4882	2.5	IAQQPL	1	0.4054	1
102.4902	2.5	ljaycz	2	0.4566	2
105.4924	2.5	SUMVLC	1	0.5351	1
108.5113	2.5	kkjmzq	2	0.4503	2
111.5131	2.5	IXHEFN	1	0.4982	1
114.5008	2.5	qtmlyv	2	0.6459	2
117.5020	2.5	HWOCDA	1	0.5366	1
120.5033	2.5	Ant	1	1.0672	1
123.4886	2.5	Pity	1	0.5680	2
126.4908	2.5	Adult	1	0.8248	1
129.4940	2.5	Extreme	2	0.6267	2
132.4957	2.5	Yard	1	0.7440	1
135.4984	2.5	Quality	2	0.6812	2
138.5004	2.5	Gift	1	0.6671	1
141.5020	2.5	Herb	1	0.9576	1
144.5040	2.5	Capacity	2	0.7215	2
147.4892	2.5	Ornament	1	0.5833	1
150.5079	2.5	zefnpo	2	0.8777	2
153.5105	2.5	HJCYVN	1	0.4260	1
156.5127	2.5	lacqfu	2	0.5887	2
159.4989	2.5	bfnjvc	2	0.5986	2
162.5000	2.5	bqkoxc	2	0.9604	2
