onset	duration	word	response	response_time	trial_type
0.6154	2.5	Wool	n/a	n/a	Subsequent_NoResp
4.1013	2.5	Garlic	2	1.8787	Subsequent_Hit
7.1193	2.5	Vegetable	1	1.9537	Subsequent_Hit
10.3059	2.5	Thumb	n/a	n/a	Subsequent_NoResp
13.8750	2.5	Frog	2	1.0749	Subsequent_Hit
16.9273	2.5	Camera	1	0.8538	Subsequent_Hit
20.1643	2.5	Ceiling	1	1.3555	Subsequent_Hit
23.6157	2.5	Glass	1	1.2663	Subsequent_Hit
27.2012	2.5	Heart	1	1.1007	Subsequent_Hit
30.4536	2.5	Grasshopper	2	2.1844	Subsequent_Hit
33.4894	2.5	Film	1	1.1286	Subsequent_Hit
36.5414	2.5	Meal	1	0.8487	Subsequent_Hit
40.2774	2.5	Bread	1	1.1486	Subsequent_Hit
43.5467	2.5	Water	1	1.1553	Subsequent_Miss
47.3160	2.5	Clown	2	0.8200	Subsequent_Hit
51.2522	2.5	Pencil	1	1.3228	Subsequent_Hit
55.2047	2.5	Jaw	1	1.2833	Subsequent_Hit
58.3585	2.5	Carrot	2	0.8875	Subsequent_Hit
62.1933	2.5	Beetle	2	0.9084	Subsequent_Hit
65.9462	2.5	Boat	1	1.4130	Subsequent_Hit
69.5151	2.5	Umbrella	1	1.2997	Subsequent_Hit
72.9191	2.5	Cotton	1	1.3220	Subsequent_Hit
76.2534	2.5	Shirt	1	1.3447	Subsequent_Hit
79.3557	2.5	Painting	1	1.1804	Subsequent_Hit
82.7247	2.5	Limousine	1	1.6144	Subsequent_Hit
86.7447	2.5	Bridge	1	1.0052	Subsequent_Hit
90.6640	2.5	Radio	1	1.4999	Subsequent_Hit
93.7994	2.5	Blanket	1	1.7165	Subsequent_Hit
97.7687	2.5	Pear	1	0.9553	Subsequent_Hit
101.7387	2.5	Rock	2	1.2082	Subsequent_Hit
105.5581	2.5	Book	1	1.1540	Subsequent_Hit
108.6616	2.5	House	1	1.3033	Subsequent_Hit
112.3795	2.5	Cigarette	2	0.8384	Subsequent_Hit
115.4483	2.5	Sheet	1	1.7617	Subsequent_Hit
118.7009	2.5	Teeth	1	1.8041	Subsequent_Hit
122.3035	2.5	Cheese	1	0.8342	Subsequent_Hit
126.0226	2.5	Bath	1	1.8453	Subsequent_Hit
129.8254	2.5	Mirror	1	1.2555	Subsequent_Hit
133.1121	2.5	Sheep	1	1.3439	Subsequent_Hit
136.7639	2.5	Window	1	1.3120	Subsequent_Hit
140.5666	2.5	Soda	2	1.0264	Subsequent_Hit
144.4857	2.5	Blouse	1	1.7453	Subsequent_Hit
148.0881	2.5	Pond	1	0.8980	Subsequent_Hit
151.6080	2.5	Van	2	2.0970	Subsequent_Hit
155.1427	2.5	Nose	1	1.1623	Subsequent_Hit
159.0965	2.5	Chalk	1	0.9524	Subsequent_Hit
162.5658	2.5	Ball	1	1.1793	Subsequent_Hit
165.7346	2.5	Walrus	2	1.3922	Subsequent_Hit
169.0882	2.5	Thread	1	1.2779	Subsequent_Hit
172.9064	2.5	Mountain	1	1.2457	Subsequent_Hit
176.4585	2.5	Asparagus	2	1.8044	Subsequent_Hit
179.8783	2.5	Pill	2	1.4626	Subsequent_Hit
183.3975	2.5	Straw	n/a	n/a	Subsequent_NoResp
187.2333	2.5	Rum	2	0.7626	Subsequent_NoResp
190.2857	2.5	Wood	2	2.0331	Subsequent_Hit
194.2882	2.5	Weed	2	0.9820	Subsequent_Hit
197.9744	2.5	Stone	2	1.4785	Subsequent_Hit
201.6438	2.5	Typewriter	2	0.9390	Subsequent_Hit
205.5132	2.5	Tent	1	0.8197	Subsequent_Hit
208.7326	2.5	Pickle	1	1.0433	Subsequent_Hit
212.1182	2.5	Bean	1	0.8340	Subsequent_Hit
215.7042	2.5	Lamb	1	1.4295	Subsequent_Hit
218.9898	2.5	Snow	1	0.7362	Subsequent_Hit
222.9926	2.5	Fruit	1	0.6054	Subsequent_Hit
226.1796	2.5	Chestnut	2	1.1572	Subsequent_Hit
229.6142	2.5	Hammer	2	1.2219	Subsequent_Hit
232.9664	2.5	Collar	1	0.9734	Subsequent_Hit
236.4691	2.5	Telephone	n/a	n/a	Subsequent_NoResp
240.0882	2.5	Forest	1	0.6716	Subsequent_Hit
243.1733	2.5	Pedal	1	1.6237	Subsequent_Hit
247.1256	2.5	Rabbit	1	0.9543	Subsequent_Hit
250.5138	2.5	Garden	1	0.7140	Subsequent_Hit
253.7313	2.5	Button	1	1.4765	Subsequent_Hit
257.4340	2.5	Balloon	1	0.9260	Subsequent_Hit
261.3365	2.5	Diamond	1	0.8774	Subsequent_Hit
264.8240	2.5	Skunk	2	0.6759	Subsequent_Hit
267.9749	2.5	Elbow	2	1.5094	Subsequent_Hit
271.8442	2.5	Kettle	2	0.7936	Subsequent_Hit
275.0304	2.5	Broom	2	1.0535	Subsequent_Hit
278.4159	2.5	Egg	1	0.6110	Subsequent_Hit
282.2687	2.5	Sun	1	0.7001	Subsequent_Hit
285.9212	2.5	Jersey	1	1.2638	Subsequent_Hit
289.8073	2.5	Car	1	0.8977	Subsequent_Hit
293.4768	2.5	Wig	2	0.8653	Subsequent_Hit
297.0126	2.5	Bandage	2	0.8103	Subsequent_Hit
300.7652	2.5	Strawberry	1	0.7996	Subsequent_Hit
303.9009	2.5	Hat	1	1.6414	Subsequent_Hit
307.6036	2.5	Lamp	1	1.2902	Subsequent_Hit
311.5062	2.5	Rat	2	0.6866	Subsequent_Hit
314.8097	2.5	Steak	1	0.7652	Subsequent_Hit
318.1457	2.5	Spoon	1	1.1852	Subsequent_Hit
321.5797	2.5	Blood	2	1.1293	Subsequent_Hit
325.3496	2.5	Lemon	1	0.6043	Subsequent_Hit
329.1348	2.5	Penny	1	1.0302	Subsequent_Hit
332.4393	2.5	Skirt	1	1.0938	Subsequent_Hit
336.0739	2.5	Ship	1	0.8942	Subsequent_Hit
339.3098	2.5	Chicken	1	0.7121	Subsequent_Hit
342.5799	2.5	Birch	1	1.1881	Subsequent_Hit
