onset	duration	stimulus_string	response	response_time	correct_response
0.5160	2.5	Animal	1	1.1550	1
3.5182	2.5	Yacht	1	1.0188	1
6.4869	2.5	Mood	2	0.8442	2
9.4893	2.5	Dentist	1	0.7929	1
12.4924	2.5	Baby	1	0.9186	1
15.5103	2.5	Club	2	1.2308	1
18.4958	2.5	Deficient	n/a	n/a	2
21.5144	2.5	Behavior	2	1.1865	2
24.5017	2.5	Intellect	2	1.1164	2
27.5024	2.5	Hot	2	1.1924	1
30.5041	2.5	usfzsw	n/a	n/a	2
33.4898	2.5	UYMRUA	1	0.5853	1
36.5084	2.5	FINLCP	1	0.6296	1
39.4940	2.5	uwacew	2	0.7461	2
42.5128	2.5	hqpfay	2	0.5433	2
45.4984	2.5	cibdvv	2	0.4915	2
48.5170	2.5	tmrnuj	2	0.4760	2
51.5195	2.5	UFCVLP	1	0.3874	1
54.4883	2.5	BHEOGM	1	0.6195	1
57.4904	2.5	iejalb	2	0.5036	2
60.5092	2.5	Aluminum	n/a	n/a	1
63.4949	2.5	Definition	2	0.8220	2
66.5134	2.5	Challenge	2	0.9647	2
69.5000	2.5	Tunnel	1	1.0749	1
72.5016	2.5	Opinion	2	1.4935	2
75.5048	2.5	Background	n/a	n/a	2
78.4895	2.5	Fuel	1	1.2256	1
81.4910	2.5	Vow	2	1.5820	2
84.4940	2.5	Gold	1	0.7500	1
87.4953	2.5	Cheek	1	0.9178	1
90.5136	2.5	JQBEBC	1	0.8746	1
93.4997	2.5	TQUAMB	1	0.5771	1
96.5018	2.5	PGEJFW	1	0.5861	1
99.4883	2.5	IAQQPL	1	0.4426	1
102.5061	2.5	ljaycz	2	0.5788	2
105.5082	2.5	SUMVLC	1	0.4648	1
108.4948	2.5	kkjmzq	2	0.6351	2
111.5123	2.5	IXHEFN	1	0.5389	1
114.5146	2.5	qtmlyv	2	0.4342	2
117.5168	2.5	HWOCDA	1	0.4522	1
120.5022	2.5	Ant	1	1.5309	1
123.4878	2.5	Pity	2	1.2152	2
126.4900	2.5	Adult	1	0.8110	1
129.5088	2.5	Extreme	2	0.8900	2
132.4953	2.5	Yard	1	0.6816	1
135.5130	2.5	Quality	2	0.8187	2
138.4985	2.5	Gift	1	0.5903	1
