onset	duration	stimulus_string	response	response_time	correct_response
0.5006	2.5	Animal	1	1.0629	1
3.4858	2.5	Yacht	1	1.0368	1
6.4718	2.5	Mood	2	1.1059	2
9.4735	2.5	Dentist	1	0.7021	1
12.4761	2.5	Baby	1	0.6873	1
15.4776	2.5	Club	1	0.7309	1
18.4805	2.5	Deficient	2	0.9497	2
21.4819	2.5	Behavior	2	0.7746	2
24.4849	2.5	Intellect	2	0.8474	2
27.4864	2.5	Hot	2	1.2431	1
30.4886	2.5	usfzsw	2	1.1389	2
33.4738	2.5	UYMRUA	1	0.5865	1
36.4766	2.5	FINLCP	1	0.4728	1
39.4780	2.5	uwacew	2	0.5305	2
42.4973	2.5	hqpfay	2	0.4591	2
45.4824	2.5	cibdvv	2	0.4429	2
48.5016	2.5	tmrnuj	2	0.4007	2
51.4869	2.5	UFCVLP	1	0.5186	1
54.4732	2.5	BHEOGM	1	0.5204	1
57.4744	2.5	iejalb	2	0.4340	2
60.4774	2.5	Aluminum	1	0.5250	1
63.4787	2.5	Definition	2	1.3806	2
66.4816	2.5	Challenge	2	1.3338	2
69.4830	2.5	Tunnel	1	1.5465	1
72.4862	2.5	Opinion	n/a	n/a	2
75.4875	2.5	Background	2	0.9820	2
78.4735	2.5	Fuel	1	0.6899	1
81.4751	2.5	Vow	2	0.7023	2
84.4777	2.5	Gold	1	0.7297	1
87.4792	2.5	Cheek	1	0.9362	1
90.4983	2.5	JQBEBC	1	0.8763	1
93.4836	2.5	TQUAMB	1	0.5950	1
96.4869	2.5	PGEJFW	1	0.4745	1
99.4881	2.5	IAQQPL	1	0.4845	1
102.4744	2.5	ljaycz	2	0.5746	2
105.4755	2.5	SUMVLC	1	0.5999	1
108.4784	2.5	kkjmzq	2	0.5891	2
111.4800	2.5	IXHEFN	1	0.4723	1
114.4830	2.5	qtmlyv	2	0.5115	2
117.4841	2.5	HWOCDA	1	0.4952	1
120.4869	2.5	Ant	1	1.6014	1
123.4720	2.5	Pity	2	0.9823	2
126.4743	2.5	Adult	1	0.6791	1
129.4761	2.5	Extreme	2	0.8503	2
132.4789	2.5	Yard	1	1.1465	1
135.4804	2.5	Quality	2	0.7200	2
138.4832	2.5	Gift	2	0.7922	1
141.4847	2.5	Herb	1	0.9418	1
144.5040	2.5	Capacity	2	0.8884	2
147.4723	2.5	Ornament	1	1.2891	1
150.4753	2.5	zefnpo	2	0.9409	2
153.4769	2.5	HJCYVN	1	0.5217	1
156.4795	2.5	lacqfu	2	0.4310	2
159.4810	2.5	bfnjvc	2	0.4595	2
162.4829	2.5	bqkoxc	2	0.4044	2
165.4853	2.5	zhuseg	2	0.3730	2
168.4885	2.5	yvrfxr	2	0.4179	2
171.4729	2.5	gibsxk	2	0.4284	2
174.4752	2.5	pxtgjt	2	0.3953	2
177.4772	2.5	pcazyb	2	0.4744	2
180.4792	2.5	Failure	2	1.1312	2
183.4815	2.5	Unlimited	2	1.0009	2
186.5008	2.5	Zero	2	1.1187	2
189.4859	2.5	Persecution	2	0.9074	2
192.4720	2.5	Elm	1	0.9194	1
195.4735	2.5	Zoo	1	0.8490	1
198.4762	2.5	Gown	1	1.0632	1
201.4780	2.5	Talent	2	0.7313	2
204.4800	2.5	Social	2	0.7334	2
207.4823	2.5	Way	2	0.9331	2
210.5014	2.5	fptynb	2	0.6149	2
213.4864	2.5	YOMIUE	1	0.5558	1
216.4726	2.5	trqpml	2	0.4859	2
219.4741	2.5	xyarmc	2	0.3974	2
222.4934	2.5	FZHTDH	1	0.6151	1
225.4784	2.5	SCYHZD	1	0.5200	1
228.4812	2.5	olgmbo	2	0.4931	2
231.4827	2.5	SVFYXV	1	0.6037	1
234.4858	2.5	SYRNHH	1	0.6725	1
237.4870	2.5	BXNMDO	1	0.5114	1
240.4732	2.5	Twig	1	0.8594	1
243.4746	2.5	Moral	2	0.6688	2
246.4781	2.5	Chance	2	0.8912	2
249.4792	2.5	Reputation	2	0.7552	2
252.4822	2.5	Balance	2	1.0651	2
255.4835	2.5	Fang	1	0.6799	1
258.4863	2.5	Calmness	2	0.6882	2
261.4876	2.5	Accumulation	2	0.8537	2
264.4740	2.5	Zipper	1	0.6596	1
267.4749	2.5	Yet	2	0.6924	2
270.4947	2.5	LNROGU	1	0.7977	1
273.4796	2.5	wqhybf	2	0.4328	2
276.4827	2.5	QRGTUE	1	0.5497	1
279.4841	2.5	mcexlk	2	0.6592	2
282.4870	2.5	ZKKIGK	1	0.5874	1
285.4715	2.5	FTWMWT	1	0.5190	1
288.4747	2.5	XWSIHS	1	0.5070	1
291.4758	2.5	XVSFKC	1	0.4296	1
294.4789	2.5	ejgeaj	2	0.6955	2
297.4802	2.5	LPADTO	1	0.5712	1
300.4992	2.5	Alcohol	1	1.2822	1
303.4845	2.5	Anchor	1	0.7088	1
306.4870	2.5	Womb	1	0.8365	1
309.4720	2.5	Academy	1	1.0993	1
312.4748	2.5	Iris	1	1.3066	1
315.4764	2.5	Pony	1	0.7191	1
318.4792	2.5	Join	2	0.8552	2
321.4807	2.5	Ache	2	1.4919	2
324.4835	2.5	Turtle	1	0.7318	1
327.4851	2.5	Before	2	0.7401	2
330.5045	2.5	IFRQHC	1	0.5961	1
333.4726	2.5	FWSRXP	1	0.4506	1
336.4921	2.5	odgmfj	2	0.4953	2
339.4771	2.5	DWMVAL	1	0.4781	1
342.4789	2.5	rxztkm	2	0.4545	2
345.4813	2.5	akicxh	2	0.4491	2
348.4843	2.5	PFXMMA	1	0.4201	1
351.4856	2.5	VVUCWW	1	0.4640	1
354.4708	2.5	qadjmt	2	0.4445	2
357.4734	2.5	odibom	2	0.4870	2
