onset	duration	face	response	response_time	trial_type
0.9174	2.5	stimuli/Faces/JWfemale68-2neutral.bmp	2	1.5212	Hit
4.6210	2.5	stimuli/Faces/EMImale25-2neutral.bmp	2	n/a	NoResp
8.2056	2.5	stimuli/Faces/TSFWmale70neutral.bmp	1	2.0376	FA
12.0585	2.5	stimuli/Faces/EMBfemale20neutral.bmp	n/a	0.8861	Hit
15.3612	2.5	stimuli/Faces/EMWmale21-3neutral.bmp	2	0.9810	Hit
19.3642	2.5	stimuli/Faces/JWfemale74-2neutral.bmp	2	1.7017	CR
22.7681	2.5	stimuli/Faces/TSFWmale63neutral.bmp	2	2.3178	FA
26.2206	2.5	stimuli/Faces/JWfemale70-4neutral.bmp	n/a	1.6331	CR
29.6879	2.5	stimuli/Faces/JWfemale76-4neutral.bmp	2	2.0139	Hit
33.4734	2.5	stimuli/Faces/JWmale66neutral.bmp	2	1.2695	CR
36.6777	2.5	stimuli/Faces/TMWfemale31neutral.bmp	2	n/a	NoResp
40.6466	2.5	stimuli/Faces/JWfemale42neutral.bmp	1	1.5230	Hit
44.5157	2.5	stimuli/Faces/JWfemale86-2neutral.bmp	1	1.2626	Hit
47.5341	2.5	stimuli/Faces/TSFWmale88neutral.bmp	2	1.3986	Hit
51.0213	2.5	stimuli/Faces/TMWmale34neutral.bmp	2	0.7713	CR
54.6726	2.5	stimuli/Faces/JWmale38neutral.bmp	1	1.8004	CR
58.2105	2.5	stimuli/Faces/JWfemale37neutral.bmp	1	1.1835	Hit
61.4621	2.5	stimuli/Faces/WBfemale47neutral.bmp	2	1.6457	CR
64.5989	2.5	stimuli/Faces/EMBfemale29neutral.bmp	2	1.3659	Hit
68.2499	2.5	stimuli/Faces/TSFBfemale61neutral.bmp	2	2.0592	CR
72.1356	2.5	stimuli/Faces/JWmale71neutral.bmp	2	2.3352	CR
76.0373	2.5	stimuli/Faces/TMWmale25-2neutral.bmp	1	1.2185	CR
79.3740	2.5	stimuli/Faces/EMImale21-2neutral.bmp	2	1.2525	Hit
82.5772	2.5	stimuli/Faces/JWfemale77-4neutral.bmp	2	2.1616	Hit
86.3287	2.5	stimuli/Faces/EMBfemale21-2neutral.bmp	2	2.2844	Miss
90.1481	2.5	stimuli/Faces/TSFBfemale65-3neutral.bmp	1	1.2521	CR
93.9006	2.5	stimuli/Faces/EMWfemale24-2neutral.bmp	1	1.3854	CR
97.6377	2.5	stimuli/Faces/EMBfemale22-3neutral.bmp	1	1.2158	CR
101.4405	2.5	stimuli/Faces/TSFWmale87neutral.bmp	n/a	0.9386	CR
104.8096	2.5	stimuli/Faces/TMWmale19neutral.bmp	2	1.7730	Miss
108.1783	2.5	stimuli/Faces/EMImale23-2neutral.bmp	2	0.9015	Hit
112.1305	2.5	stimuli/Faces/JWmale65neutral.bmp	2	1.4742	Hit
115.9665	2.5	stimuli/Faces/JWfemale74neutral.bmp	1	1.0331	Hit
119.0018	2.5	stimuli/Faces/TSFWmale42neutral.bmp	2	0.8690	Hit
122.9898	2.5	stimuli/Faces/JWfemale70-2neutral.bmp	2	0.8602	CR
126.6580	2.5	stimuli/Faces/TMBmale44neutral.bmp	1	1.1063	Hit
129.7595	2.5	stimuli/Faces/JWfemale63-3neutral.bmp	2	2.2190	CR
133.7791	2.5	stimuli/Faces/EMWfemale21-3neutral.bmp	1	2.0213	Hit
137.0492	2.5	stimuli/Faces/JWfemale71-5neutral.bmp	2	0.8336	CR
140.6510	2.5	stimuli/Faces/JWmale69-2neutral.bmp	n/a	1.1561	CR
144.3701	2.5	stimuli/Faces/TSFBfemale67neutral.bmp	1	2.1800	Miss
147.6898	2.5	stimuli/Faces/JWfemale67-4neutral.bmp	2	0.9498	Hit
151.3261	2.5	stimuli/Faces/EMBmale26neutral.bmp	1	1.0770	CR
154.8291	2.5	stimuli/Faces/TMBfemale33-2neutral.bmp	2	1.2021	CR
157.9965	2.5	stimuli/Faces/EMWfemale34neutral.bmp	2	0.9555	CR
161.9337	2.5	stimuli/Faces/EMImale24-2neutral.bmp	2	1.2150	CR
165.3520	2.5	stimuli/Faces/EMBfemale22neutral.bmp	2	0.8130	Hit
168.4543	2.5	stimuli/Faces/JWfemale71-2neutral.bmp	2	2.2331	FA
171.9240	2.5	stimuli/Faces/Wmale_50.bmp	2	1.1398	FA
175.6439	2.5	stimuli/Faces/JWfemale50neutral.bmp	1	1.4109	CR
179.4142	2.5	stimuli/Faces/TSFBfemale62neutral.bmp	2	1.2167	Hit
182.4650	2.5	stimuli/Faces/TSFWmale79-3neutral.bmp	2	1.5492	Hit
185.9017	2.5	stimuli/Faces/TSFWmale37neutral.bmp	2	1.3988	Miss
189.3525	2.5	stimuli/Faces/TSFBfemale74-2neutral.bmp	1	1.2787	CR
192.7061	2.5	stimuli/Faces/JWfemale60neutral.bmp	1	1.0349	Hit
195.9404	2.5	stimuli/Faces/EMWmale32neutral.bmp	2	1.0353	Hit
199.1095	2.5	stimuli/Faces/JWfemale77-2neutral.bmp	n/a	0.9804	Miss
202.7302	2.5	stimuli/Faces/TMBfemale51neutral.bmp	1	1.2034	CR
205.9479	2.5	stimuli/Faces/EMBfemale22-4neutral.bmp	2	1.9888	CR
209.2168	2.5	stimuli/Faces/TMWmale34-3neutral.bmp	2	2.3207	CR
212.7189	2.5	stimuli/Faces/TSFBfemale70-2neutral.bmp	2	1.3496	Miss
216.3223	2.5	stimuli/Faces/JWfemale65-4neutral.bmp	2	1.7189	Hit
220.2915	2.5	stimuli/Faces/TMWmale30neutral.bmp	1	2.4149	Hit
223.9954	2.5	stimuli/Faces/Wmale_55-3.bmp	1	1.0859	CR
227.1132	2.5	stimuli/Faces/TSFHfemale64neutral.bmp	2	1.0927	Hit
230.6653	2.5	stimuli/Faces/TSFWmale71neutral.bmp	1	1.4965	Hit
233.8846	2.5	stimuli/Faces/EMIfemale19neutral.bmp	2	n/a	NoResp
237.4372	2.5	stimuli/Faces/TMWmale20-4neutral.bmp	1	n/a	NoResp
241.3403	2.5	stimuli/Faces/EMWfemale30neutral.bmp	2	1.3955	Hit
245.0278	2.5	stimuli/Faces/TMBfemale33neutral.bmp	1	2.2570	Hit
248.0779	2.5	stimuli/Faces/JWfemale66neutral.bmp	2	1.9948	CR
251.1635	2.5	stimuli/Faces/EMWmale33neutral.bmp	2	2.1178	Miss
255.0160	2.5	stimuli/Faces/TMBfemale57neutral.bmp	1	1.1647	Hit
258.5856	2.5	stimuli/Faces/EMBfemale21neutral.bmp	1	0.9322	Miss
262.1048	2.5	stimuli/Faces/JWfemale82-2neutral.bmp	2	1.9981	Miss
265.4741	2.5	stimuli/Faces/JWmale80neutral.bmp	2	1.1849	Hit
268.8765	2.5	stimuli/Faces/TMBmale18neutral.bmp	2	0.9215	CR
272.0282	2.5	stimuli/Faces/Wmale_55.bmp	2	1.8217	FA
275.1808	2.5	stimuli/Faces/EMWfemale25neutral.bmp	2	2.2607	CR
278.2996	2.5	stimuli/Faces/EMWmale40neutral.bmp	2	1.5620	Hit
281.5854	2.5	stimuli/Faces/EMHmale22neutral.bmp	2	1.3721	CR
285.5391	2.5	stimuli/Faces/EMBfemale22-2neutral.bmp	1	2.0425	CR
288.7238	2.5	stimuli/Faces/EMImale23-6neutral.bmp	2	n/a	NoResp
292.0423	2.5	stimuli/Faces/EMWmale52neutral.bmp	2	1.0995	CR
295.3458	2.5	stimuli/Faces/TSFWfemale34neutral.bmp	2	1.6704	CR
298.3989	2.5	stimuli/Faces/TSFWmale46neutral.bmp	2	0.9420	Hit
302.2031	2.5	stimuli/Faces/TSFWmale69neutral.bmp	2	0.9802	Hit
305.7194	2.5	stimuli/Faces/TMWmale71neutral.bmp	2	n/a	NoResp
309.4725	2.5	stimuli/Faces/EMBfemale25neutral.bmp	1	0.8575	Miss
313.3593	2.5	stimuli/Faces/EMBmale20neutral.bmp	1	0.8412	CR
316.7107	2.5	stimuli/Faces/EMBfemale21-4neutral.bmp	n/a	1.3137	CR
320.2968	2.5	stimuli/Faces/EMBfemale20-2neutral.bmp	n/a	1.7635	CR
323.5493	2.5	stimuli/Faces/JWmale81-2neutral.bmp	2	1.6730	CR
327.3851	2.5	stimuli/Faces/JWmale79neutral.bmp	2	n/a	NoResp
331.0542	2.5	stimuli/Faces/TSFWmale67-2neutral.bmp	2	1.7748	Hit
334.6740	2.5	stimuli/Faces/TSFWmale61neutral.bmp	n/a	1.9123	CR
337.7424	2.5	stimuli/Faces/JWfemale79-4neutral.bmp	2	1.6459	Hit
341.5620	2.5	stimuli/Faces/TMBfemale41neutral.bmp	n/a	n/a	NoResp
345.4810	2.5	stimuli/Faces/TMWfemale34-2neutral.bmp	2	1.7820	Hit
349.4852	2.5	stimuli/Faces/TMBmale21neutral.bmp	2	1.9202	CR
