onset	duration	stimulus_string	response	response_time	correct_response
0.5005	2.5	Animal	1	2.2402	1
3.5028	2.5	Yacht	1	1.4501	1
6.4715	2.5	Mood	2	0.8243	2
9.4737	2.5	Dentist	1	2.0382	1
12.4759	2.5	Baby	1	0.5540	1
15.4781	2.5	Club	1	1.1339	1
18.4803	2.5	Deficient	2	0.8834	2
21.4822	2.5	Behavior	2	0.9546	2
24.5013	2.5	Intellect	2	0.7745	2
27.4868	2.5	Hot	1	2.1201	1
30.4887	2.5	usfzsw	2	1.7951	2
33.4744	2.5	UYMRUA	1	1.4115	1
36.4763	2.5	FINLCP	1	0.8855	1
39.4952	2.5	uwacew	2	1.1026	2
42.4973	2.5	hqpfay	2	0.7057	2
45.4844	2.5	cibdvv	2	0.6104	2
48.5016	2.5	tmrnuj	2	0.6263	2
51.4873	2.5	UFCVLP	1	1.4995	1
54.4729	2.5	BHEOGM	1	0.9380	1
57.4754	2.5	iejalb	2	0.8577	2
60.4771	2.5	Aluminum	1	1.3348	1
63.4794	2.5	Definition	n/a	n/a	2
66.4814	2.5	Challenge	2	1.4314	2
69.4836	2.5	Tunnel	1	1.0062	1
72.5022	2.5	Opinion	2	0.8637	2
75.4727	2.5	Background	2	1.6749	2
78.4734	2.5	Fuel	1	1.3275	1
81.4754	2.5	Vow	2	2.3646	2
84.4776	2.5	Gold	1	0.7416	1
87.4797	2.5	Cheek	1	1.2841	1
90.4984	2.5	JQBEBC	1	1.0494	1
93.5007	2.5	TQUAMB	1	0.9725	1
96.4865	2.5	PGEJFW	1	0.8882	1
99.4883	2.5	IAQQPL	1	0.5935	1
102.4743	2.5	ljaycz	2	1.3354	2
105.4762	2.5	SUMVLC	1	0.8037	1
108.4778	2.5	kkjmzq	2	0.9961	2
111.4968	2.5	IXHEFN	1	0.9439	1
114.4826	2.5	qtmlyv	2	1.3124	2
117.4847	2.5	HWOCDA	1	1.0843	1
120.4868	2.5	Ant	1	1.3770	1
123.4724	2.5	Pity	2	1.2075	2
126.4744	2.5	Adult	1	1.4634	1
129.4767	2.5	Extreme	2	1.3461	2
132.4788	2.5	Yard	n/a	n/a	1
135.4810	2.5	Quality	2	0.7688	2
138.4830	2.5	Gift	1	1.3768	1
141.4858	2.5	Herb	1	2.1139	1
144.4888	2.5	Capacity	2	0.6279	2
147.4730	2.5	Ornament	1	1.6299	1
150.4917	2.5	zefnpo	2	1.0790	2
153.4937	2.5	HJCYVN	1	1.2230	1
156.4805	2.5	lacqfu	2	0.8674	2
159.4980	2.5	bfnjvc	2	1.2596	2
162.4836	2.5	bqkoxc	2	0.6371	2
165.4858	2.5	zhuseg	2	0.9111	2
168.4711	2.5	yvrfxr	2	1.2438	2
171.4735	2.5	gibsxk	2	0.6402	2
174.4756	2.5	pxtgjt	2	0.6031	2
177.4941	2.5	pcazyb	2	1.2435	2
180.4964	2.5	Failure	2	1.5195	2
183.4986	2.5	Unlimited	2	2.2932	2
186.5008	2.5	Zero	2	0.9860	2
189.4876	2.5	Persecution	2	1.1499	2
192.4720	2.5	Elm	1	0.9289	1
195.4741	2.5	Zoo	1	0.8488	1
198.4759	2.5	Gown	1	1.0139	1
201.4783	2.5	Talent	2	1.4252	2
204.4970	2.5	Social	n/a	n/a	2
207.4827	2.5	Way	1	1.9370	2
210.4848	2.5	fptynb	2	1.0030	2
213.4869	2.5	YOMIUE	1	1.0320	1
216.4727	2.5	trqpml	2	0.6040	2
219.4912	2.5	xyarmc	2	0.5405	2
222.4767	2.5	FZHTDH	1	0.6747	1
225.4790	2.5	SCYHZD	1	1.0427	1
228.4810	2.5	olgmbo	2	1.1309	2
231.4832	2.5	SVFYXV	1	1.5588	1
234.4868	2.5	SYRNHH	1	0.8790	1
237.4877	2.5	BXNMDO	1	0.8962	1
240.4739	2.5	Twig	1	1.4987	1
243.4751	2.5	Moral	n/a	n/a	2
246.4773	2.5	Chance	n/a	n/a	2
249.4807	2.5	Reputation	2	0.7733	2
252.4816	2.5	Balance	2	0.7362	2
255.4838	2.5	Fang	1	1.5310	1
258.4863	2.5	Calmness	2	1.0764	2
261.4729	2.5	Accumulation	2	1.2348	2
264.4734	2.5	Zipper	1	1.1753	1
267.4758	2.5	Yet	2	1.8069	2
270.4778	2.5	LNROGU	1	0.9141	1
273.4803	2.5	wqhybf	2	0.8304	2
276.4824	2.5	QRGTUE	1	0.7782	1
279.5008	2.5	mcexlk	2	0.5809	2
282.5030	2.5	ZKKIGK	1	0.8276	1
285.4730	2.5	FTWMWT	1	1.1875	1
288.4732	2.5	XWSIHS	1	0.9226	1
291.4763	2.5	XVSFKC	1	2.3673	1
294.4950	2.5	ejgeaj	2	0.5957	2
297.4806	2.5	LPADTO	1	1.4290	1
300.4829	2.5	Alcohol	1	1.9448	1
303.4857	2.5	Anchor	1	1.2119	1
306.4870	2.5	Womb	1	2.4286	1
309.4727	2.5	Academy	1	0.8551	1
312.4744	2.5	Iris	1	1.6412	1
315.4935	2.5	Pony	1	0.7282	1
318.4795	2.5	Join	2	1.8052	2
321.4818	2.5	Ache	1	1.8940	2
324.4834	2.5	Turtle	1	1.0383	1
327.4855	2.5	Before	2	1.2304	2
330.4880	2.5	IFRQHC	1	1.1740	1
333.4733	2.5	FWSRXP	1	0.8533	1
336.4753	2.5	odgmfj	2	0.7663	2
339.4764	2.5	DWMVAL	1	0.8773	1
342.4961	2.5	rxztkm	2	0.7425	2
345.4983	2.5	akicxh	2	0.7183	2
348.4843	2.5	PFXMMA	1	0.8852	1
351.4859	2.5	VVUCWW	n/a	n/a	1
354.4716	2.5	qadjmt	2	0.8030	2
357.4902	2.5	odibom	2	0.7833	2
