onset	duration	stimulus_string	response	response_time	correct_response
0.5168	2.5	Animal	1	1.2036	1
3.5043	2.5	Yacht	1	0.7770	1
6.4885	2.5	Mood	2	0.5987	2
9.5067	2.5	Dentist	1	0.6266	1
12.5089	2.5	Baby	1	0.5572	1
15.5110	2.5	Club	1	0.8081	1
18.4979	2.5	Deficient	2	0.7723	2
21.5154	2.5	Behavior	2	0.7929	2
24.5175	2.5	Intellect	2	0.7057	2
27.5036	2.5	Hot	1	1.1796	1
30.5050	2.5	usfzsw	n/a	n/a	2
33.5072	2.5	UYMRUA	1	1.7541	1
36.4937	2.5	FINLCP	1	0.6986	1
39.5117	2.5	uwacew	2	0.9825	2
42.5137	2.5	hqpfay	2	0.8535	2
45.5160	2.5	cibdvv	2	0.5283	2
48.5181	2.5	tmrnuj	2	0.4340	2
51.5203	2.5	UFCVLP	1	0.5759	1
54.4890	2.5	BHEOGM	1	0.4792	1
57.4925	2.5	iejalb	2	0.5137	2
60.4943	2.5	Aluminum	1	0.4568	1
63.4967	2.5	Definition	2	1.0714	2
66.4987	2.5	Challenge	1	0.5355	2
69.5166	2.5	Tunnel	1	0.7286	1
72.5027	2.5	Opinion	2	0.6334	2
75.5042	2.5	Background	2	1.1190	2
78.4903	2.5	Fuel	1	1.0460	1
81.4933	2.5	Vow	2	0.9348	2
84.4938	2.5	Gold	1	1.0613	1
87.5129	2.5	Cheek	1	1.0492	1
90.5148	2.5	JQBEBC	1	0.4804	1
93.5171	2.5	TQUAMB	1	0.4674	1
96.5037	2.5	PGEJFW	1	0.4044	1
99.4886	2.5	IAQQPL	1	0.3647	1
102.4916	2.5	ljaycz	2	0.5946	2
105.4938	2.5	SUMVLC	1	0.4805	1
108.4944	2.5	kkjmzq	2	0.6509	2
111.5133	2.5	IXHEFN	1	0.5218	1
114.5155	2.5	qtmlyv	2	2.0938	2
117.5177	2.5	HWOCDA	1	0.6904	1
120.5036	2.5	Ant	1	1.4657	1
123.5053	2.5	Pity	2	0.8088	2
126.4921	2.5	Adult	1	1.3342	1
129.5096	2.5	Extreme	2	0.6734	2
132.4967	2.5	Yard	1	0.9863	1
135.4985	2.5	Quality	2	0.7866	2
138.5002	2.5	Gift	1	1.1199	1
141.5031	2.5	Herb	1	0.7522	1
144.5204	2.5	Capacity	2	0.7997	2
147.4901	2.5	Ornament	1	0.9443	1
150.5080	2.5	zefnpo	2	1.2923	2
153.4946	2.5	HJCYVN	1	0.3995	1
156.4959	2.5	lacqfu	2	0.4762	2
159.5144	2.5	bfnjvc	2	0.5656	2
162.5011	2.5	bqkoxc	2	0.5500	2
165.5035	2.5	zhuseg	2	0.4475	2
168.4884	2.5	yvrfxr	2	0.5456	2
171.5065	2.5	gibsxk	2	0.4827	2
174.4917	2.5	pxtgjt	2	0.6145	2
177.4956	2.5	pcazyb	2	0.6214	2
180.4973	2.5	Failure	2	1.2631	2
183.4995	2.5	Unlimited	2	0.7580	2
186.5171	2.5	Zero	1	1.0572	2
189.5193	2.5	Persecution	2	0.7677	2
192.4882	2.5	Elm	1	0.6429	1
195.4907	2.5	Zoo	1	0.5184	1
198.4925	2.5	Gown	1	1.1267	1
201.5113	2.5	Talent	2	0.7279	2
204.4977	2.5	Social	2	0.9114	2
207.4997	2.5	Way	1	1.3646	2
210.5024	2.5	fptynb	2	0.9235	2
213.5199	2.5	YOMIUE	1	0.6081	1
216.4900	2.5	trqpml	2	0.5852	2
219.4924	2.5	xyarmc	2	0.6476	2
222.4941	2.5	FZHTDH	1	0.4829	1
225.5119	2.5	SCYHZD	1	0.5531	1
228.4981	2.5	olgmbo	2	0.4610	2
231.5011	2.5	SVFYXV	1	0.5010	1
234.5016	2.5	SYRNHH	1	0.5684	1
237.5204	2.5	BXNMDO	1	0.4946	1
