onset	duration	stimulus_string	response	response_time	correct_response
0.5008	2.5	Animal	1	1.8891	1
3.5028	2.5	Yacht	n/a	n/a	1
6.4719	2.5	Mood	2	1.1872	2
9.4904	2.5	Dentist	1	1.8926	1
12.4762	2.5	Baby	1	1.3730	1
15.4782	2.5	Club	2	1.8968	1
18.4805	2.5	Deficient	2	0.9654	2
21.4992	2.5	Behavior	2	0.7907	2
24.5015	2.5	Intellect	2	1.0368	2
27.4874	2.5	Hot	2	1.4326	1
30.4890	2.5	usfzsw	2	2.0940	2
33.4909	2.5	UYMRUA	1	1.1612	1
36.4770	2.5	FINLCP	1	0.9790	1
39.4801	2.5	uwacew	2	0.6569	2
42.4975	2.5	hqpfay	2	0.5782	2
45.4999	2.5	cibdvv	2	0.5142	2
48.5020	2.5	tmrnuj	2	0.5078	2
51.5040	2.5	UFCVLP	1	0.5778	1
54.4897	2.5	BHEOGM	1	0.8193	1
57.4917	2.5	iejalb	2	0.6643	2
60.4775	2.5	Aluminum	1	1.2785	1
63.4959	2.5	Definition	2	0.6030	2
66.4817	2.5	Challenge	2	0.6643	2
69.5001	2.5	Tunnel	1	0.6089	1
72.4859	2.5	Opinion	2	0.5180	2
75.4879	2.5	Background	2	0.7121	2
78.4738	2.5	Fuel	1	1.3613	1
81.4756	2.5	Vow	2	1.0915	2
84.4943	2.5	Gold	1	0.6886	1
87.4809	2.5	Cheek	1	1.8821	1
90.4985	2.5	JQBEBC	1	0.9734	1
93.5009	2.5	TQUAMB	1	0.5661	1
96.4866	2.5	PGEJFW	1	0.5025	1
99.4887	2.5	IAQQPL	1	0.4445	1
102.4743	2.5	ljaycz	2	0.5825	2
105.4928	2.5	SUMVLC	1	0.7411	1
108.4788	2.5	kkjmzq	2	0.6282	2
111.4968	2.5	IXHEFN	1	0.7001	1
114.4825	2.5	qtmlyv	2	0.6393	2
117.5014	2.5	HWOCDA	1	0.6325	1
120.4871	2.5	Ant	1	1.0629	1
123.4733	2.5	Pity	2	0.6799	2
126.4751	2.5	Adult	1	0.5793	1
129.4934	2.5	Extreme	2	0.9435	2
132.4790	2.5	Yard	1	0.6844	1
135.4977	2.5	Quality	2	0.9726	2
138.4833	2.5	Gift	1	0.6857	1
141.4859	2.5	Herb	1	0.7540	1
144.5042	2.5	Capacity	2	1.1460	2
147.4896	2.5	Ornament	1	2.2164	1
150.4758	2.5	zefnpo	2	1.0162	2
153.4941	2.5	HJCYVN	1	0.7089	1
156.4801	2.5	lacqfu	2	0.7680	2
159.4982	2.5	bfnjvc	2	0.5716	2
162.4836	2.5	bqkoxc	2	0.6211	2
165.5026	2.5	zhuseg	2	1.0023	2
168.4880	2.5	yvrfxr	2	0.8860	2
171.4746	2.5	gibsxk	2	0.5764	2
174.4924	2.5	pxtgjt	2	0.4993	2
177.4945	2.5	pcazyb	2	0.5213	2
180.4794	2.5	Failure	2	1.0817	2
183.4989	2.5	Unlimited	2	1.6600	2
186.5010	2.5	Zero	2	1.2981	2
189.5030	2.5	Persecution	2	2.3369	2
192.4721	2.5	Elm	1	1.5438	1
195.4752	2.5	Zoo	1	0.8697	1
198.4764	2.5	Gown	2	1.1125	1
201.4950	2.5	Talent	2	1.2650	2
204.4974	2.5	Social	2	1.0936	2
207.4833	2.5	Way	1	2.1816	2
210.5017	2.5	fptynb	2	1.3080	2
213.5038	2.5	YOMIUE	1	0.8761	1
216.4893	2.5	trqpml	2	0.5826	2
219.4915	2.5	xyarmc	2	0.6083	2
222.4772	2.5	FZHTDH	1	0.7767	1
225.4956	2.5	SCYHZD	1	0.6643	1
228.4812	2.5	olgmbo	2	0.5365	2
231.4999	2.5	SVFYXV	1	0.7229	1
234.4863	2.5	SYRNHH	1	0.8977	1
237.4876	2.5	BXNMDO	1	0.4552	1
240.4730	2.5	Twig	1	1.6277	1
243.4764	2.5	Moral	2	0.7473	2
246.4780	2.5	Chance	2	0.7330	2
249.4962	2.5	Reputation	2	1.4297	2
252.4811	2.5	Balance	2	1.6348	2
255.4847	2.5	Fang	1	0.8353	1
258.4865	2.5	Calmness	2	2.1455	2
261.4880	2.5	Accumulation	2	1.1668	2
264.4908	2.5	Zipper	1	1.3521	1
267.4765	2.5	Yet	2	1.2814	2
270.4785	2.5	LNROGU	1	1.1664	1
273.4966	2.5	wqhybf	2	0.6091	2
276.4823	2.5	QRGTUE	1	0.6074	1
279.5011	2.5	mcexlk	2	0.7478	2
282.5034	2.5	ZKKIGK	1	1.0325	1
285.4733	2.5	FTWMWT	1	0.6367	1
288.4749	2.5	XWSIHS	1	0.5537	1
291.4928	2.5	XVSFKC	1	0.8620	1
294.4788	2.5	ejgeaj	2	0.5279	2
297.4818	2.5	LPADTO	1	0.4291	1
300.4832	2.5	Alcohol	1	1.0315	1
303.5015	2.5	Anchor	1	0.5907	1
306.4873	2.5	Womb	1	0.8818	1
309.4893	2.5	Academy	2	1.3195	1
312.4748	2.5	Iris	1	1.9583	1
315.4937	2.5	Pony	1	0.7431	1
318.4791	2.5	Join	2	0.7819	2
321.4816	2.5	Ache	1	1.2561	2
324.5001	2.5	Turtle	1	0.6097	1
327.5023	2.5	Before	2	1.5887	2
330.4883	2.5	IFRQHC	1	1.4337	1
333.4898	2.5	FWSRXP	1	0.4074	1
336.4749	2.5	odgmfj	2	0.5647	2
339.4943	2.5	DWMVAL	1	0.7185	1
342.4802	2.5	rxztkm	2	0.8597	2
345.4985	2.5	akicxh	2	0.6407	2
348.4841	2.5	PFXMMA	1	0.5956	1
351.4869	2.5	VVUCWW	1	0.4892	1
354.4718	2.5	qadjmt	n/a	n/a	2
357.4906	2.5	odibom	2	1.1902	2
