onset	duration	word	response	response_time	trial_type
1.4181	2.5	Pin	1	1.2782	Hit
5.2876	2.5	Pear	1	0.7067	Hit
8.9917	2.5	Onion	1	0.8155	Hit
12.0923	2.5	Rug	2	0.8991	CR
15.5449	2.5	Shed	2	0.9204	CR
18.6138	2.5	Mattress	1	1.2447	FA
22.4663	2.5	Water	1	0.9014	Hit
25.7523	2.5	Pillow	2	1.0921	CR
29.0534	2.5	Asparagus	2	1.0358	CR
32.2068	2.5	Shark	2	0.9766	CR
35.3590	2.5	Pedal	2	0.8833	CR
39.0299	2.5	Cement	1	0.9475	Hit
42.1810	2.5	Tooth	1	0.8304	FA
45.7333	2.5	Sofa	1	0.6611	Hit
49.2856	2.5	Mirror	1	0.7467	Hit
52.8718	2.5	Garlic	1	0.7375	Hit
56.2907	2.5	Blood	2	1.1776	CR
60.2601	2.5	Earthworm	1	0.8090	Hit
63.8796	2.5	Rain	1	0.6646	Hit
67.7822	2.5	Hand	1	0.7742	Hit
71.2847	2.5	Straw	2	1.1185	CR
74.8386	2.5	Needle	1	1.2776	Hit
78.3402	2.5	Wool	2	1.6152	CR
81.4421	2.5	Cream	2	1.0701	CR
84.7948	2.5	Nose	2	2.3153	CR
88.2303	2.5	Tongue	2	1.0451	CR
91.8829	2.5	Rocket	1	0.9513	Hit
95.5190	2.5	Jaw	1	0.8865	Hit
98.6883	2.5	Bed	1	1.5158	FA
102.0070	2.5	Spoon	2	1.6772	CR
105.6595	2.5	Curler	1	0.9978	Hit
109.5790	2.5	Jersey	1	0.9154	Hit
113.2985	2.5	Plum	1	0.7538	Hit
117.0840	2.5	Collar	1	0.8964	Hit
120.6714	2.5	Rice	1	0.7339	Hit
124.4399	2.5	Thumb	1	0.8402	Hit
128.3925	2.5	Fruit	1	0.9087	Hit
131.7116	2.5	Button	2	1.6828	CR
134.7638	2.5	Orange	2	2.1074	CR
137.8842	2.5	Bridge	2	1.6189	CR
141.5853	2.5	Skirt	1	0.8028	Hit
145.3549	2.5	Chair	1	2.2264	Hit
148.8906	2.5	Skunk	1	0.9427	Hit
152.7102	2.5	Pig	1	0.8420	Hit
156.0125	2.5	Skin	2	1.1027	CR
159.8153	2.5	Forest	1	0.7350	Hit
163.6345	2.5	Blouse	1	1.0017	Hit
166.6704	2.5	Rope	2	1.6057	CR
170.4227	2.5	Garden	1	0.7014	Hit
173.4919	2.5	Vegetable	2	1.4245	CR
177.4443	2.5	Diamond	1	0.8327	Hit
181.1301	2.5	Blanket	1	1.5599	Hit
184.5831	2.5	Ink	2	1.2281	CR
188.5860	2.5	Rock	1	1.3896	Hit
192.0885	2.5	Lion	2	1.0665	CR
196.0246	2.5	Ball	1	0.7154	Hit
199.6272	2.5	Door	1	0.9430	Hit
203.0958	2.5	Umbrella	2	0.9826	CR
207.0648	2.5	Typewriter	1	1.0326	Hit
210.4017	2.5	Mud	2	1.4986	CR
213.6036	2.5	Jeep	2	0.9105	CR
217.1058	2.5	Necklace	1	1.8053	Hit
220.3922	2.5	Window	2	1.3810	CR
224.2280	2.5	Lemon	1	0.9281	Hit
227.7975	2.5	Stomach	1	0.9010	Hit
231.4668	2.5	Lamb	1	0.7514	Hit
235.4695	2.5	Pencil	1	0.8597	Hit
238.5564	2.5	Grape	2	1.4546	CR
242.3075	2.5	Limousine	1	0.8607	Hit
245.7602	2.5	Pants	2	1.2907	CR
248.9959	2.5	Cigarette	2	0.9823	CR
252.9825	2.5	Van	1	1.0377	Hit
256.2356	2.5	Balloon	2	1.3215	CR
259.7035	2.5	Cereal	2	1.0206	CR
262.7390	2.5	Steak	2	1.9461	CR
266.1415	2.5	Ankle	2	0.8835	CR
270.0442	2.5	Mountain	1	0.7800	Hit
273.4135	2.5	Weed	2	1.7296	CR
276.6004	2.5	Hammer	2	1.6518	CR
279.8181	2.5	Coat	2	1.8630	CR
283.6873	2.5	Sleigh	1	0.7226	Hit
287.3066	2.5	Banana	1	1.0735	Hit
290.4757	2.5	Grasshopper	2	1.4524	CR
293.5946	2.5	Stone	2	1.9215	CR
297.4807	2.5	Jacket	1	0.8315	Hit
301.3334	2.5	Frog	1	0.7188	Hit
304.5704	2.5	Whale	2	1.8298	CR
308.5886	2.5	Chestnut	1	1.1225	Hit
311.8577	2.5	Basin	2	0.9104	CR
315.6271	2.5	Rat	1	1.1999	Hit
318.8308	2.5	Chalk	2	0.9593	CR
322.0651	2.5	Tea	1	1.6450	FA
325.4507	2.5	Frost	2	0.7992	CR
329.1699	2.5	Sand	1	1.3382	Hit
332.1726	2.5	Ice	2	0.9533	CR
335.5914	2.5	Carrot	2	0.9158	CR
338.6604	2.5	House	2	1.5919	CR
342.3296	2.5	Camera	1	0.8783	Hit
345.6819	2.5	Heart	2	1.2001	CR
349.0667	2.5	Pond	1	0.9213	FA
